,alpha,delta,experiment,filename,filter,h,l,language,make-param,mean,min,s,size,tmean,var
78,,"[1080955, 1081770, 1081435, 1083599, 1083141, 1082771, 1085323, 1083049, 1111512, 1086319, 1083474, 1082426, 1083290, 1082909, 1301386, 1082918, 1082378, 1082784, 1107083, 1083431, 1082759, 1082713, 1083046, 1082695, 1083886, 1085467, 1085385, 1083739, 1111890, 1082912, 1084072, 1083742, 1082704, 1082555, 1083006, 1082338, 1083101, 1082301, 47493611, 1084014, 1082320, 1083770, 1083260, 1084377, 1083647, 1082689, 1083595, 1082320, 1108404, 1082418, 1082750, 1083629, 1083993, 1089579, 1316765, 1082570, 1082393, 1105605, 1082594, 1082942, 1082570, 1082142, 1082741, 1083663, 1082973, 1082887, 1083208, 32346356, 1083189, 1091168, 1101169, 1200397, 1088349, 1083379, 1082937, 1082475, 1082946, 1084057, 1083654, 1083293, 1115508, 1104485, 1088171, 1086032, 1083696, 1089573, 1083663, 1086902, 1090614, 1088853, 23310034, 1083257, 1083080, 1082494, 1084294, 1083196, 1083333, 1082848, 1084838, 1085461]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),blur,,,c,o3shuffles,2090413.94,1080955,,200,1083533.14,35596128709746.945
79,,"[634447, 637558, 632194, 634608, 633107, 637731, 637310, 636898, 637161, 636742, 633565, 635906, 636568, 664955, 632984, 636165, 637689, 636974, 637493, 636587, 637603, 640274, 636440, 633186, 632768, 635567, 635405, 637106, 636929, 653883, 631718, 632850, 633733, 639780, 637133, 636312, 636877, 635518, 637231, 691546, 636706, 635741, 636892, 636269, 636385, 45422715, 637395, 685511, 711428, 669506, 635515, 635778, 635503, 636239, 636315, 635848, 635112, 674818, 635415, 636086, 637124, 636898, 636535, 654759, 636125, 636071, 636245, 636144, 636135, 636394, 637005, 635939, 635573, 636776, 636788, 635445, 635372, 636800, 635314, 646688, 637118, 635122, 635448, 636965, 635473, 635774, 636208, 636327, 634975, 636373, 635338, 634990, 636190, 637408, 636104, 636080, 649139, 636522, 637561, 641196]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),blur,,,asm1,o3shuffles,1087381.19,631718,,200,636403.88,20055466645802.48
80,,"[580168, 569340, 594744, 570659, 570900, 568275, 573156, 567167, 570970, 569493, 567179, 567906, 566907, 567002, 566837, 566733, 567093, 570726, 567179, 567209, 618876, 747373, 619107, 565720, 852475, 567796, 1218727, 571560, 567582, 567185, 4711786, 577418, 577005, 572252, 567765, 567631, 568342, 569016, 565942, 568644, 568532, 567362, 593667, 565945, 566309, 565854, 565616, 567005, 565384, 567997, 565702, 565943, 566550, 565686, 565549, 567808, 565436, 987267, 565851, 600648, 567646, 567179, 566718, 567805, 568152, 712274, 567426, 566190, 567719, 567048, 567683, 1909192, 567313, 566715, 595474, 565613, 565662, 567494, 565631, 565619, 621189, 567566, 567759, 565967, 567014, 566596, 574737, 567402, 820157, 680089, 565567, 565622, 565741, 2454743, 566037, 568046, 566300, 565918, 566050, 566364]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),blur,,,asm2,o3shuffles,664653.73,565384,,200,567715.48,226429209002.74457
81,0.14674845465465455,"[698995, 653428, 654118, 654008, 654680, 653123, 653993, 664967, 658080, 655483, 653721, 658733, 656731, 655507, 682101, 653123, 657156, 656551, 655317, 653617, 652769, 652646, 654701, 655476, 657717, 652909, 653379, 677501, 653153, 653379, 656044, 654078, 655052, 654304, 657494, 652903, 654716, 655544, 653370, 654439, 652958, 655159, 654826, 653736, 654896, 652616, 654405, 655495, 652622, 655425, 652601, 654536, 655152, 655372, 652784, 653627, 652674, 18112939, 663435, 658785, 661170, 655885, 658459, 657833, 658227, 655629, 654173, 657241, 655433, 693625, 655046, 654097, 655745, 682498, 680583, 654447, 18164238, 649689, 653147, 652891, 653077, 653404, 652921, 653238, 652744, 652897, 653538, 652833, 653517, 653324, 653242, 653828, 653868, 655299, 652994, 652711, 18320051, 16247351, 657073, 665648]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),merge,,,c,o3shuffles,1339026.63,649689,,200,654629.96,11310564865339.75
82,0.14674845465465455,"[307458, 302354, 355723, 395819, 1322925, 301161, 302415, 301279, 300760, 300919, 300932, 300904, 301008, 4055189, 300992, 300819, 469247, 300583, 300813, 300812, 300626, 300932, 301142, 301417, 301023, 300620, 301371, 301096, 301707, 321888, 580287, 301456, 301243, 301167, 335121, 408577, 300757, 300691, 1189607, 305669, 302623, 303080, 302690, 302269, 301429, 301676, 301075, 301679, 301520, 301310, 349447, 301243, 301310, 302253, 304290, 301286, 300764, 302656, 300990, 302284, 302168, 301072, 300874, 301383, 301161, 301197, 301505, 300761, 15174937, 649454, 302394, 300776, 300821, 301011, 300901, 301274, 301148, 301078, 300626, 300648, 300965, 301096, 301233, 301301, 300730, 300730, 301383, 301078, 301572, 300822, 301868, 5905035, 300825, 301286, 302012, 302528, 302675, 302504, 302833, 301640]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),merge,,,asm1,o3shuffles,574436.88,300583,,200,301439.6,2639855326460.127
83,0.14674845465465455,"[107016, 103151, 103002, 102596, 102602, 102736, 102532, 102599, 102623, 102489, 102599, 102477, 102819, 107526, 102675, 103738, 102782, 102920, 102672, 103103, 102566, 102587, 102773, 102663, 103002, 102645, 102507, 102837, 102614, 102529, 102660, 102892, 102486, 102675, 102914, 104546, 102925, 102739, 102727, 102584, 102947, 102956, 104113, 104708, 118531, 102599, 102626, 102553, 102712, 102559, 102785, 102724, 102550, 102553, 102678, 102526, 102547, 102682, 102593, 102657, 102712, 102605, 102791, 102831, 102547, 102590, 102578, 102645, 102687, 102712, 102474, 102599, 102660, 102834, 102666, 102752, 102627, 102574, 102599, 102639, 102718, 102681, 102721, 102577, 102715, 102629, 102398, 102583, 102477, 18810380, 104244, 104021, 103555, 103670, 103466, 102962, 102801, 102923, 103014, 104080]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),merge,,,asm2,o3shuffles,290148.64,102398,,200,102698.58,3499635405027.6675
84,,"[36263847, 25981417, 22157622, 29356816, 29202002, 16686185, 12887970, 11979250, 12838697, 12683168, 12522887, 12857284, 12008259, 13800444, 12618706, 12778121, 12110778, 12860874, 12648909, 12778166, 11945448, 12365008, 12767604, 13536684, 13814556, 17621249, 15069151, 14465252, 26305430, 13669263, 14732305, 17451452, 15094192, 14171121, 15713751, 13249078, 15908310, 15299328, 15301099, 14584604, 15547187, 13630855, 13637751, 15061382, 15940094, 16033352, 16090851, 14735236, 16095260, 17446748, 14173827, 14746387, 17098607, 18917503, 15607834, 14466677, 16986735, 13998315, 15385874, 13688357, 21369572, 16414788, 16130960, 15162601, 13749410, 14335393, 14063580, 14252050, 18921489, 15560546, 16346399, 13956879, 13527291, 13601183, 16154813, 25762771, 23925878, 31810459, 12523256, 108215182, 61464813, 12028116, 58346993, 12010967, 11993124, 12086189, 12003079, 15657100, 13127677, 12016614, 12445976, 11936724, 12861698, 13576997, 12363878, 13449046, 12036132, 12571555, 14128436, 13049026]",hsl-force-first-if,hsl-empty-if-0-0-0 400x400 (1956297539),hsl,0.0,0.0,c,o3shuffles,17343137.59,11936724,0.0,400,14398268.36,143138012616208.38
85,,"[19785265, 18577971, 18439119, 18356618, 18437928, 21160512, 18408492, 18327127, 18413581, 18433615, 18420107, 19083740, 18633547, 18439763, 18329743, 18314544, 18382319, 18317398, 18357177, 18377001, 21113807, 18441152, 18327139, 18336880, 18403583, 18376503, 18407930, 18657177, 18776169, 18476612, 18402521, 18467841, 22961797, 18422583, 19372232, 21132847, 21089068, 18423178, 18431279, 18363923, 18344411, 18648905, 18880102, 18719915, 18422241, 18519046, 18430251, 18349326, 18457123, 18459468, 73243197, 46216091, 18458451, 43560845, 18421927, 64769201, 18447773, 92374478, 53297467, 35390519, 65217422, 18475897, 37788078, 18478192, 18390216, 40093803, 18418938, 53330319, 50147661, 53193732, 18384983, 50307665, 18421353, 34236237, 75693724, 18908113, 18520350, 53365653, 45956758, 53771785, 53164760, 18400650, 53323588, 18670850, 53198589, 18313869, 53168896, 53107413, 18378259, 53123620, 43297031, 18815084, 53480228, 18460771, 48997860, 51608913, 18769267, 38188650, 18423932, 39455458]",hsl-force-first-if,hsl-empty-if-0-0-0 400x400 (1956297539),hsl,0.0,0.0,asm1,o3shuffles,29082390.92,18313869,0.0,400,21162781.3,287190411964478.25
86,,"[47527758, 50700746, 88216416, 93886688, 70045837, 78360519, 95337005, 72317874, 91744876, 81218470, 87922415, 59890196, 88881606, 71821479, 71152481, 85521687, 89557669, 56081006, 46102787, 38203462, 49498226, 49112770, 54531594, 70646552, 38432320, 38185930, 55507483, 38355136, 38174916, 56661424, 38369070, 38581224, 56476713, 38401601, 39491993, 52500564, 38529356, 39131535, 38833888, 38051923, 38767960, 38826006, 38037926, 37465432, 38854222, 38504379, 36378611, 36820123, 37433287, 37542357, 37910744, 38380786, 38561400, 37573542, 37858158, 37387525, 36623274, 37137238, 36437201, 36646552, 37095961, 37580949, 37281319, 38270317, 38464040, 38270127, 38171882, 37059265, 36686555, 36873217, 37124603, 36684826, 37214410, 37576994, 38868315, 38230836, 37813950, 38390759, 37705289, 36920508, 36904003, 37284284, 37851949, 36289739, 37204877, 38120648, 39122062, 38321183, 39142664, 39066501, 38773220, 39570607, 38404926, 38391812, 39897522, 38241486, 38741705, 39744688, 38049102, 74189189]",hsl-force-first-if,hsl-empty-if-0-0-0 400x400 (1956297539),hsl,0.0,0.0,asm2,o3shuffles,46807082.07,36289739,0.0,400,39047875.78,275687765039983.2
87,,"[50228754, 84823654, 68638418, 70051732, 65528061, 52082043, 60203054, 62037603, 52820097, 67444344, 51557311, 56382346, 55167509, 63554892, 54801016, 61151818, 54916689, 56696029, 57173158, 53854339, 29008818, 26861436, 27563233, 28763622, 27118575, 32695021, 28382257, 29533389, 27798069, 26896578, 73267963, 26955384, 61711603, 73465031, 26917834, 31117760, 85033608, 61500996, 26787877, 80800026, 26800323, 60528473, 84765791, 26942670, 62461943, 26910388, 73300187, 50324500, 61637971, 62930351, 27236284, 75520521, 27161375, 39044391, 33721023, 45228263, 27257668, 28305187, 30075732, 27319371, 27980382, 45621622, 28531818, 59970934, 108033035, 69181005, 52226188, 61598146, 110189340, 53776901, 75543046, 55980098, 28419377, 29257294, 28218102, 32540113, 28625811, 32914240, 28681278, 34652808, 28579946, 29199053, 27862184, 34786334, 27753040, 32561728, 30951145, 34778781, 42442153, 60321942, 37899126, 46731656, 84559444, 73661577, 64830840, 35872701, 29613854, 27944659, 41230686, 29904198]",hsl-force-last-if,hsl-full-if-99-0-0 400x400 (1956297539),hsl,99.0,0.0,c,o3shuffles,47421909.44,26787877,0.0,400,43814298.82,403918538224134.1
88,,"[73030499, 95014077, 94357095, 56444898, 89257308, 69809438, 78322886, 87941214, 86079316, 71355602, 77747950, 88517882, 70364726, 55996991, 46484414, 61521780, 36915086, 38451631, 42502247, 77005758, 54888172, 55023147, 42188986, 46627498, 53288434, 66088293, 39040728, 37540637, 38645348, 38986367, 36827103, 38824058, 37679874, 37511668, 39558641, 39412062, 54591343, 43164736, 39750886, 51147269, 40029698, 36343050, 35784055, 39519753, 37195833, 36353645, 35383727, 35390503, 36185703, 36582364, 35677953, 35903107, 35741977, 35671640, 35777157, 35490477, 35314228, 35522473, 35871263, 35114738, 35557858, 35669597, 36182521, 35874022, 36101892, 39318799, 35499563, 35796389, 35393265, 35148478, 35375100, 35459388, 35420761, 35503517, 35777959, 47541800, 46457705, 36110504, 35996671, 36997040, 35398350, 35892602, 36676654, 35937864, 35063036, 37904593, 36178718, 36379526, 41914927, 40136037, 40106653, 40601203, 36689963, 39710072, 39803330, 37298832, 83390094, 44463139, 42701053, 61478956]",hsl-force-last-if,hsl-full-if-99-0-0 400x400 (1956297539),hsl,99.0,0.0,asm1,o3shuffles,45916678.23,35063036,0.0,400,38873188.86,261137263816153.22
89,,"[42725524, 40955970, 40531905, 41689219, 41121700, 41365467, 41364626, 40705482, 41068991, 41041127, 40829625, 41244697, 40125726, 40493369, 41048566, 40895626, 40904872, 40916976, 40971293, 40655529, 42726383, 40699288, 40675904, 40927929, 40679531, 40867304, 40704112, 40649230, 41267730, 40989065, 40735338, 41121074, 40598979, 41164822, 40796759, 40550218, 41141752, 40986424, 41124223, 40928509, 40909940, 40023650, 40997444, 40837269, 40742617, 41061677, 40523659, 41053928, 40936220, 41266913, 40747606, 41361775, 40570860, 41090735, 40660152, 40161738, 40403260, 40834977, 41335325, 40622174, 41188706, 40914348, 41132629, 42833601, 41942861, 41289232, 40764291, 41034313, 40649781, 40536419, 41413450, 40746598, 40500773, 41062069, 40536939, 41214746, 41351091, 41182169, 41137828, 41530494, 41211265, 40982727, 41516721, 42264514, 41857855, 42067067, 40645330, 40771388, 39982503, 39513057, 41066605, 40531195, 40898936, 40491869, 39407433, 40432054, 40305613, 40787028, 41403015, 40316337]",hsl-force-last-if,hsl-full-if-99-0-0 400x400 (1956297539),hsl,99.0,0.0,asm2,o3shuffles,40955476.33,39407433,0.0,400,40916582.32,304745861992.0808
90,,"[26468712, 21774204, 21803790, 20666706, 74080637, 45744441, 52966006, 50611075, 50201686, 47986672, 50659856, 36308479, 52525429, 42519510, 46762726, 44339053, 30771390, 41965836, 55051573, 27320265, 43872327, 53479657, 28158283, 51857666, 37791741, 43696049, 39523130, 44014121, 51773468, 42816032, 48637042, 30915813, 24702713, 46196820, 25946672, 41970796, 55752381, 31581036, 53252071, 24451661, 30240879, 56993343, 30141012, 22798265, 26419232, 52105237, 31820091, 22801595, 51588390, 44387443, 30454399, 58565741, 29272252, 20961582, 52331535, 27878091, 21636360, 73425564, 23136026, 31241123, 62992676, 33492940, 63545163, 34812907, 25286251, 66736366, 22399912, 28538466, 53232205, 34208275, 23132433, 60463077, 22513927, 35884502, 59297811, 20698442, 31231284, 51474683, 42920283, 55004816, 52573832, 34394638, 74224911, 70340076, 26378824, 22791582, 30706818, 31107506, 27505590, 38760704, 38457398, 48089909, 23120317, 46207999, 24551397, 25018444, 42876873, 23871048, 42644909, 42995678]",fixed-pixel-variable-size,fixed 400x400 (1956297539),hsl,99.0,0.0,c,o3shuffles,39936005.57,20666706,0.0,400,38775811.32,197416038925779.4
91,,"[39509044, 38320338, 29154253, 47984249, 34499828, 49771750, 32674535, 53124627, 41746428, 61291955, 63168065, 53583031, 48630674, 40480572, 42055876, 43953312, 41771618, 42429271, 54529619, 47271447, 40460345, 29064110, 42837135, 27889117, 27694066, 27766969, 27814086, 27598515, 27830741, 44219160, 56409316, 40278351, 32424100, 74025369, 28172230, 62444916, 54838197, 39037879, 37262399, 71509266, 63473109, 34201654, 57043848, 28848484, 29661148, 58732952, 40719843, 49556914, 57093970, 29917441, 57884549, 32729690, 35182461, 53624160, 44203971, 29276950, 58552987, 28100194, 66575099, 30997892, 30690048, 57198400, 34315788, 69750870, 45790182, 67752184, 48426196, 39175784, 44764681, 29914453, 43408037, 27633795, 32914826, 28208645, 44019747, 27810133, 27448653, 27523839, 40763166, 27252659, 27201865, 27247981, 27504288, 28476632, 27610215, 27606756, 27589397, 27749269, 27134383, 28071683, 27479531, 27359531, 26838668, 27077925, 27622656, 27130214, 27185499, 27154542, 27628668, 27616846]",fixed-pixel-variable-size,fixed 400x400 (1956297539),hsl,99.0,0.0,asm1,o3shuffles,39559527.1,26838668,0.0,400,36026079.14,169955602381428.03
92,,"[39538194, 39190917, 39631534, 38886671, 38952127, 38393593, 38144525, 39157126, 38525325, 38586289, 40265508, 39298657, 39156264, 40362171, 39273027, 39097892, 38839917, 38468796, 38545876, 39036122, 38305474, 39692651, 40807823, 39264587, 40158305, 39230205, 39193601, 41027482, 39110752, 39795510, 39756967, 85571108, 73805671, 39495765, 43577222, 47805558, 39790834, 39361425, 39687863, 39269816, 41610825, 54645175, 39758170, 39046439, 40330538, 39623769, 39174624, 39283499, 38673317, 38971135, 40059907, 40850389, 39048335, 49113365, 40174842, 38888626, 39449711, 39094974, 39298979, 38950785, 38608958, 38618551, 39093379, 40811590, 39002506, 41076520, 39052826, 39337665, 39782418, 38535473, 39398956, 39007170, 38640940, 39808228, 39079775, 40089675, 39162528, 38981043, 38521486, 38760740, 42388479, 39648158, 40709534, 39098637, 39322201, 39224437, 39208153, 38636371, 40747433, 38860168, 38868260, 39036570, 38560840, 38350631, 38896276, 39098475, 39734929, 41256007, 43634247, 56118190]",fixed-pixel-variable-size,fixed 400x400 (1956297539),hsl,99.0,0.0,asm2,o3shuffles,40788749.77,38144525,0.0,400,39317147.96,39305658291172.2
93,,"[4698772, 4616363, 4648761, 4559281, 4490526, 4884552, 4561065, 4552371, 4604720, 4642466, 4814085, 4505631, 4545076, 4635296, 4538289, 4509481, 4506524, 4579741, 4553897, 4596242, 4361864, 4522388, 4521287, 4495928, 4493263, 4313564, 4305148, 4372153, 4566578, 4450282, 4378695, 4372199, 4399162, 4555566, 4517861, 4472032, 4663668, 4540210, 4435674, 4680469, 4506306, 4420110, 4423596, 4444330, 4408789, 4426923, 4414374, 4443506, 4348989, 4316226, 4711792, 4440043, 4446712, 4426752, 4463716, 4423269, 4314309, 4374932, 4733583, 4550280, 4650011, 4570569, 4493025, 4358882, 4564859, 4482561, 4454855, 4421917, 4395936, 4462168, 4473755, 4575342, 4390356, 4422787, 4478409, 4421786, 4468296, 4494933, 4442955, 4499958, 4463071, 4597192, 4451653, 4643769, 4554078, 4599437, 4292457, 4332049, 4794354, 4416984, 4447733, 4395585, 4427821, 4394362, 4419895, 4416895, 4536778, 4403090, 4548849, 4478958]",fixed-pixel-variable-size,fixed 400x400 (1956297539),blur,,,c,o3shuffles,4496380.37,4292457,,400,4482561.3,12847761694.618687
94,,"[2608733, 2762439, 2800930, 2723244, 2706567, 2713652, 2768062, 2812310, 2697116, 2750161, 2600699, 2664955, 2747808, 2908786, 2838202, 2738084, 2683851, 2996349, 2664291, 2692491, 2662841, 2725979, 2600702, 2586858, 2831190, 2819769, 2588223, 2669588, 2636470, 2653095, 2770715, 2665900, 2735164, 2714366, 2740757, 2765541, 2754041, 2663113, 2713395, 2760675, 2653006, 2705575, 2778481, 2712056, 2726464, 2668330, 2706417, 2673489, 2632593, 2791674, 2724581, 2884796, 2747862, 2833349, 2597925, 2922135, 2838225, 2865492, 2627742, 2759002, 2617992, 2691696, 2564469, 2864038, 2730711, 2821577, 2724974, 2807068, 2731647, 2726717, 2825235, 2686924, 2764470, 2696581, 2731690, 2716219, 2734809, 2622467, 2668889, 2591945, 2945881, 2899469, 2765132, 2925455, 2704189, 2695691, 2639678, 2739265, 2621067, 2648268, 2775376, 2600897, 2647777, 2713533, 2740869, 2666816, 2636451, 2715096, 2628270, 2611767]",fixed-pixel-variable-size,fixed 400x400 (1956297539),blur,,,asm1,o3shuffles,2724273.71,2564469,,400,2715884.36,7807073584.045455
