,alpha,filename,filter,h,l,language,mean,optimization,s,trimmed_mean,variance,experiment,width,height,id
5446,,hsl-full-if-99-0-0 136x136 (635723058).bmp,hsl,0,0,asm2,4819109.2,0,0,4819109.2,4577835311.19922,hsl-full-if-99-0-0,136,136,635723058
5447,,hsl-full-if-99-0-0 136x136 (635723058).bmp,hsl,99,0,asm2,4946509.2,0,0,4946509.2,52847173781.1992,hsl-full-if-99-0-0,136,136,635723058
5448,,hsl-empty-if-0-0-0 268x268 (805750846).bmp,hsl,0,0,asm2,17244452.6,0,0,17244452.6,128452463373.313,hsl-empty-if-0-0-0,268,268,805750846
5449,,hsl-empty-if-0-0-0 268x268 (805750846).bmp,hsl,99,0,asm2,17413359.2,0,0,17413359.2,71888137788.6875,hsl-empty-if-0-0-0,268,268,805750846
5450,,fixed 76x76 (304089172).bmp,hsl,0,0,asm2,1462024.2,0,0,1462024.2,7822957114.7002,fixed,76,76,304089172
5451,,fixed 76x76 (304089172).bmp,hsl,99,0,asm2,1437333.4,0,0,1437333.4,666313326.799805,fixed,76,76,304089172
5452,,random2 200x200 (111632295).bmp,hsl,0,0,asm2,10392919.8,0,0,10392919.8,1227078747.20313,random2,200,200,111632295
5453,,random2 200x200 (111632295).bmp,hsl,99,0,asm2,10616397.2,0,0,10616397.2,48356675389.6875,random2,200,200,111632295
5454,,random2 200x200 (1110322077).bmp,hsl,0,0,asm2,10662407.8,0,0,10662407.8,621350243011.687,random2,200,200,1110322077
5455,,random2 200x200 (1110322077).bmp,hsl,99,0,asm2,10474317.4,0,0,10474317.4,56418816302.7969,random2,200,200,1110322077
5456,,hsl-empty-if-0-0-0 80x80 (1303455736).bmp,hsl,0,0,asm2,1517773.4,0,0,1517773.4,2510779454.7998,hsl-empty-if-0-0-0,80,80,1303455736
5457,,hsl-empty-if-0-0-0 80x80 (1303455736).bmp,hsl,99,0,asm2,1525099.2,0,0,1525099.2,2687217535.7002,hsl-empty-if-0-0-0,80,80,1303455736
5458,,random2 200x200 (1904825301).bmp,hsl,0,0,asm2,11036775.2,0,0,11036775.2,916227047039.688,random2,200,200,1904825301
5459,,random2 200x200 (1904825301).bmp,hsl,99,0,asm2,10401825,0,0,10401825,27884743139.5,random2,200,200,1904825301
5460,,random1 200x200 (476667372).bmp,hsl,0,0,asm2,10262003.2,0,0,10262003.2,16593064719.7031,random1,200,200,476667372
5461,,random1 200x200 (476667372).bmp,hsl,99,0,asm2,10762290.8,0,0,10762290.8,921289939323.687,random1,200,200,476667372
5462,,hsl-full-if-99-0-0 392x392 (1749698586).bmp,hsl,0,0,asm2,40280624.8,0,0,40280624.8,106732558071.75,hsl-full-if-99-0-0,392,392,1749698586
5463,,hsl-full-if-99-0-0 392x392 (1749698586).bmp,hsl,99,0,asm2,40730264.8,0,0,40730264.8,881788019379.75,hsl-full-if-99-0-0,392,392,1749698586
5464,,fixed 72x72 (1540383426).bmp,hsl,0,0,asm2,1336641.2,0,0,1336641.2,7153138948.7002,fixed,72,72,1540383426
5465,,fixed 72x72 (1540383426).bmp,hsl,99,0,asm2,1291287.8,0,0,1291287.8,507886110.199951,fixed,72,72,1540383426
5466,,random2 200x200 (1491826219).bmp,hsl,0,0,asm2,10434610.4,0,0,10434610.4,42206297342.2969,random2,200,200,1491826219
5467,,random2 200x200 (1491826219).bmp,hsl,99,0,asm2,10251856,0,0,10251856,27208053016,random2,200,200,1491826219
5468,,fixed 240x240 (135497281).bmp,hsl,0,0,asm2,14726340.4,0,0,14726340.4,116053524282.813,fixed,240,240,135497281
5469,,fixed 240x240 (135497281).bmp,hsl,99,0,asm2,14675731,0,0,14675731,170042786674.5,fixed,240,240,135497281
5470,,fixed 216x216 (1424268980).bmp,hsl,0,0,asm2,11893341.8,0,0,11893341.8,74706751112.1875,fixed,216,216,1424268980
5471,,fixed 216x216 (1424268980).bmp,hsl,99,0,asm2,11721644.4,0,0,11721644.4,762294827.8125,fixed,216,216,1424268980
5472,,hsl-empty-if-0-0-0 152x152 (2089018456).bmp,hsl,0,0,asm2,5445658.4,0,0,5445658.4,3175240813.29687,hsl-empty-if-0-0-0,152,152,2089018456
5473,,hsl-empty-if-0-0-0 152x152 (2089018456).bmp,hsl,99,0,asm2,5516411,0,0,5516411,7321620532,hsl-empty-if-0-0-0,152,152,2089018456
5474,,random2 200x200 (149362799).bmp,hsl,0,0,asm2,10392021,0,0,10392021,6295244409.5,random2,200,200,149362799
5475,,random2 200x200 (149362799).bmp,hsl,99,0,asm2,11566286.8,0,0,11566286.8,3266733868517.19,random2,200,200,149362799
5476,,fixed 208x208 (184803526).bmp,hsl,0,0,asm2,13049233.2,0,0,13049233.2,19175674371546.7,fixed,208,208,184803526
5477,,fixed 208x208 (184803526).bmp,hsl,99,0,asm2,13848595.8,0,0,13848595.8,17600221188610.7,fixed,208,208,184803526
5478,,random2 200x200 (210173080).bmp,hsl,0,0,asm2,10477573.4,0,0,10477573.4,85686897935.2969,random2,200,200,210173080
5479,,random2 200x200 (210173080).bmp,hsl,99,0,asm2,10482788.2,0,0,10482788.2,34112401525.7031,random2,200,200,210173080
5480,,random1 200x200 (434248626).bmp,hsl,0,0,asm2,11313418.6,0,0,11313418.6,1218830923315.31,random1,200,200,434248626
5481,,random1 200x200 (434248626).bmp,hsl,99,0,asm2,10507800,0,0,10507800,19446121510,random1,200,200,434248626
5482,,fixed 348x348 (491705403).bmp,hsl,0,0,asm2,30608546,0,0,30608546,18365201353.5,fixed,348,348,491705403
5483,,fixed 348x348 (491705403).bmp,hsl,99,0,asm2,31968643.6,0,0,31968643.6,4311151918836.25,fixed,348,348,491705403
5484,,random1 200x200 (1884661237).bmp,hsl,0,0,asm2,10566893.4,0,0,10566893.4,148341134823.297,random1,200,200,1884661237
5485,,random1 200x200 (1884661237).bmp,hsl,99,0,asm2,10968398.8,0,0,10968398.8,1329884567325.69,random1,200,200,1884661237
5486,,random2 200x200 (1641401680).bmp,hsl,0,0,asm2,10820341.8,0,0,10820341.8,1134824173654.19,random2,200,200,1641401680
5487,,random2 200x200 (1641401680).bmp,hsl,99,0,asm2,10881203.4,0,0,10881203.4,888409203937.312,random2,200,200,1641401680
5488,,fixed 224x224 (749241873).bmp,hsl,0,0,asm2,12667853.8,0,0,12667853.8,4347337552.6875,fixed,224,224,749241873
5489,,fixed 224x224 (749241873).bmp,hsl,99,0,asm2,12743416.2,0,0,12743416.2,10504204453.1875,fixed,224,224,749241873
5490,,hsl-empty-if-0-0-0 252x252 (1937477084).bmp,hsl,0,0,asm2,23333773,0,0,23333773,33935593194952.5,hsl-empty-if-0-0-0,252,252,1937477084
5491,,hsl-empty-if-0-0-0 252x252 (1937477084).bmp,hsl,99,0,asm2,15179415.2,0,0,15179415.2,50693436758.6875,hsl-empty-if-0-0-0,252,252,1937477084
5492,,fixed 116x116 (2145174067).bmp,hsl,0,0,asm2,3411141.6,0,0,3411141.6,920573800.300781,fixed,116,116,2145174067
5493,,fixed 116x116 (2145174067).bmp,hsl,99,0,asm2,3436673.2,0,0,3436673.2,6389987463.69922,fixed,116,116,2145174067
5494,,random2 200x200 (1483653965).bmp,hsl,0,0,asm2,10772318.2,0,0,10772318.2,427790847145.188,random2,200,200,1483653965
5495,,random2 200x200 (1483653965).bmp,hsl,99,0,asm2,10414204.2,0,0,10414204.2,18620498655.7031,random2,200,200,1483653965
5496,,hsl-empty-if-0-0-0 56x56 (1102520059).bmp,hsl,0,0,asm2,761316.6,0,0,761316.6,969765058.800049,hsl-empty-if-0-0-0,56,56,1102520059
5497,,hsl-empty-if-0-0-0 56x56 (1102520059).bmp,hsl,99,0,asm2,729642.8,0,0,729642.8,167408431.699951,hsl-empty-if-0-0-0,56,56,1102520059
5498,,random2 200x200 (678517663).bmp,hsl,0,0,asm2,10289201.2,0,0,10289201.2,6046125756.70313,random2,200,200,678517663
5499,,random2 200x200 (678517663).bmp,hsl,99,0,asm2,10332287.8,0,0,10332287.8,40173252761.7031,random2,200,200,678517663
5500,,random2 200x200 (267243337).bmp,hsl,0,0,asm2,10335685.8,0,0,10335685.8,44166467302.7031,random2,200,200,267243337
5501,,random2 200x200 (267243337).bmp,hsl,99,0,asm2,10355610.2,0,0,10355610.2,134538593891.703,random2,200,200,267243337
5502,,hsl-full-if-99-0-0 164x164 (1131176229).bmp,hsl,0,0,asm2,7055236.6,0,0,7055236.6,22641103417.2969,hsl-full-if-99-0-0,164,164,1131176229
5503,,hsl-full-if-99-0-0 164x164 (1131176229).bmp,hsl,99,0,asm2,7432412.8,0,0,7432412.8,755139708550.703,hsl-full-if-99-0-0,164,164,1131176229
5504,,hsl-full-if-99-0-0 224x224 (749241873).bmp,hsl,0,0,asm2,13326832.6,0,0,13326832.6,384082693511.312,hsl-full-if-99-0-0,224,224,749241873
5505,,hsl-full-if-99-0-0 224x224 (749241873).bmp,hsl,99,0,asm2,13195108.2,0,0,13195108.2,98238178922.1875,hsl-full-if-99-0-0,224,224,749241873
5506,,fixed 124x124 (1101513929).bmp,hsl,0,0,asm2,3869972.6,0,0,3869972.6,1307511703.80078,fixed,124,124,1101513929
5507,,fixed 124x124 (1101513929).bmp,hsl,99,0,asm2,4286802.6,0,0,4286802.6,912703810109.801,fixed,124,124,1101513929
5508,,random2 200x200 (2025457891).bmp,hsl,0,0,asm2,10397967.4,0,0,10397967.4,10317103390.7969,random2,200,200,2025457891
5509,,random2 200x200 (2025457891).bmp,hsl,99,0,asm2,11624839.6,0,0,11624839.6,6359579557400.81,random2,200,200,2025457891
5510,,hsl-full-if-99-0-0 368x368 (1264095060).bmp,hsl,0,0,asm2,36941601.2,0,0,36941601.2,6430637937813.75,hsl-full-if-99-0-0,368,368,1264095060
5511,,hsl-full-if-99-0-0 368x368 (1264095060).bmp,hsl,99,0,asm2,35625266.2,0,0,35625266.2,66552999827.75,hsl-full-if-99-0-0,368,368,1264095060
5512,,random1 200x200 (114723506).bmp,hsl,0,0,asm2,10516652.8,0,0,10516652.8,141616517223.703,random1,200,200,114723506
5513,,random1 200x200 (114723506).bmp,hsl,99,0,asm2,10442365.8,0,0,10442365.8,236256980.703125,random1,200,200,114723506
5514,,hsl-full-if-99-0-0 48x48 (1350490027).bmp,hsl,0,0,asm2,590988.4,0,0,590988.4,68284728.7999878,hsl-full-if-99-0-0,48,48,1350490027
5515,,hsl-full-if-99-0-0 48x48 (1350490027).bmp,hsl,99,0,asm2,597087.4,0,0,597087.4,9601139.79998779,hsl-full-if-99-0-0,48,48,1350490027
5516,,random2 200x200 (1993704154).bmp,hsl,0,0,asm2,10344565.2,0,0,10344565.2,9803076519.70313,random2,200,200,1993704154
5517,,random2 200x200 (1993704154).bmp,hsl,99,0,asm2,10388670.4,0,0,10388670.4,88370463801.2969,random2,200,200,1993704154
5518,,fixed 140x140 (1369133069).bmp,hsl,0,0,asm2,5364377,0,0,5364377,706086644862.5,fixed,140,140,1369133069
5519,,fixed 140x140 (1369133069).bmp,hsl,99,0,asm2,4986619.2,0,0,4986619.2,10397641786.1992,fixed,140,140,1369133069
5520,,random2 200x200 (889485400).bmp,hsl,0,0,asm2,10411461.8,0,0,10411461.8,138360208285.703,random2,200,200,889485400
5521,,random2 200x200 (889485400).bmp,hsl,99,0,asm2,10478568.4,0,0,10478568.4,65576341915.7969,random2,200,200,889485400
5522,,fixed 200x200 (2038664370).bmp,hsl,0,0,asm2,10275234.6,0,0,10275234.6,36900711985.7969,fixed,200,200,2038664370
5523,,fixed 200x200 (2038664370).bmp,hsl,99,0,asm2,12925672,0,0,12925672,12481450070501,fixed,200,200,2038664370
5524,,hsl-full-if-99-0-0 184x184 (756898537).bmp,hsl,0,0,asm2,8994387,0,0,8994387,63555138576.5,hsl-full-if-99-0-0,184,184,756898537
5525,,hsl-full-if-99-0-0 184x184 (756898537).bmp,hsl,99,0,asm2,9135762,0,0,9135762,264325187398.5,hsl-full-if-99-0-0,184,184,756898537
5526,,hsl-full-if-99-0-0 16x16 (1714636915).bmp,hsl,0,0,asm2,68643.2,0,0,68643.2,2029581.19999981,hsl-full-if-99-0-0,16,16,1714636915
5527,,hsl-full-if-99-0-0 16x16 (1714636915).bmp,hsl,99,0,asm2,67072.2,0,0,67072.2,976067.199999809,hsl-full-if-99-0-0,16,16,1714636915
5528,,hsl-full-if-99-0-0 44x44 (1025202362).bmp,hsl,0,0,asm2,493995.6,0,0,493995.6,63020768.2999878,hsl-full-if-99-0-0,44,44,1025202362
5529,,hsl-full-if-99-0-0 44x44 (1025202362).bmp,hsl,99,0,asm2,512347.2,0,0,512347.2,541346645.700012,hsl-full-if-99-0-0,44,44,1025202362
5530,,random2 200x200 (500913976).bmp,hsl,0,0,asm2,13765980.4,0,0,13765980.4,44173180519887.8,random2,200,200,500913976
5531,,random2 200x200 (500913976).bmp,hsl,99,0,asm2,10847474.6,0,0,10847474.6,977434258131.312,random2,200,200,500913976
5532,,random2 200x200 (2101086718).bmp,hsl,0,0,asm2,11668442.6,0,0,11668442.6,5129627511516.31,random2,200,200,2101086718
5533,,random2 200x200 (2101086718).bmp,hsl,99,0,asm2,10426162.2,0,0,10426162.2,2679061754.70312,random2,200,200,2101086718
5534,,hsl-empty-if-0-0-0 288x288 (84353895).bmp,hsl,0,0,asm2,19748432.2,0,0,19748432.2,68617614078.75,hsl-empty-if-0-0-0,288,288,84353895
5535,,hsl-empty-if-0-0-0 288x288 (84353895).bmp,hsl,99,0,asm2,20097037.4,0,0,20097037.4,1090229859756.88,hsl-empty-if-0-0-0,288,288,84353895
5536,,fixed 172x172 (859484421).bmp,hsl,0,0,asm2,7600306.2,0,0,7600306.2,153667783533.203,fixed,172,172,859484421
5537,,fixed 172x172 (859484421).bmp,hsl,99,0,asm2,7366947.2,0,0,7366947.2,5283413669.20313,fixed,172,172,859484421
5538,,hsl-full-if-99-0-0 308x308 (610515434).bmp,hsl,0,0,asm2,24858761.4,0,0,24858761.4,44388896785.875,hsl-full-if-99-0-0,308,308,610515434
5539,,hsl-full-if-99-0-0 308x308 (610515434).bmp,hsl,99,0,asm2,24818077.6,0,0,24818077.6,136094902238.25,hsl-full-if-99-0-0,308,308,610515434
5540,,random1 200x200 (243268139).bmp,hsl,0,0,asm2,10856290.6,0,0,10856290.6,783159060276.313,random1,200,200,243268139
5541,,random1 200x200 (243268139).bmp,hsl,99,0,asm2,10379052.8,0,0,10379052.8,17518214817.7031,random1,200,200,243268139
5542,,hsl-empty-if-0-0-0 228x228 (137806862).bmp,hsl,0,0,asm2,13141578.2,0,0,13141578.2,1116646838865.19,hsl-empty-if-0-0-0,228,228,137806862
5543,,hsl-empty-if-0-0-0 228x228 (137806862).bmp,hsl,99,0,asm2,13658689,0,0,13658689,5928050042278,hsl-empty-if-0-0-0,228,228,137806862
5544,,hsl-full-if-99-0-0 144x144 (1125898167).bmp,hsl,0,0,asm2,5373757.8,0,0,5373757.8,726104093.703125,hsl-full-if-99-0-0,144,144,1125898167
5545,,hsl-full-if-99-0-0 144x144 (1125898167).bmp,hsl,99,0,asm2,5977912.4,0,0,5977912.4,1271368730508.3,hsl-full-if-99-0-0,144,144,1125898167
5546,,random2 200x200 (326834681).bmp,hsl,0,0,asm2,11215823.8,0,0,11215823.8,2849735022098.69,random2,200,200,326834681
5547,,random2 200x200 (326834681).bmp,hsl,99,0,asm2,11583701.4,0,0,11583701.4,5742249302309.31,random2,200,200,326834681
5548,,hsl-empty-if-0-0-0 384x384 (1984210012).bmp,hsl,0,0,asm2,39112145.8,0,0,39112145.8,24823344770835.8,hsl-empty-if-0-0-0,384,384,1984210012
5549,,hsl-empty-if-0-0-0 384x384 (1984210012).bmp,hsl,99,0,asm2,35307597.8,0,0,35307597.8,154415827979.75,hsl-empty-if-0-0-0,384,384,1984210012
5550,,random1 200x200 (1782436840).bmp,hsl,0,0,asm2,10513797.8,0,0,10513797.8,31666085215.7031,random1,200,200,1782436840
5551,,random1 200x200 (1782436840).bmp,hsl,99,0,asm2,11032545.8,0,0,11032545.8,1510325300555.19,random1,200,200,1782436840
5552,,random2 200x200 (1523873429).bmp,hsl,0,0,asm2,10603853,0,0,10603853,230164307479.5,random2,200,200,1523873429
5553,,random2 200x200 (1523873429).bmp,hsl,99,0,asm2,10173664.2,0,0,10173664.2,15565891260.2031,random2,200,200,1523873429
5554,,hsl-full-if-99-0-0 172x172 (859484421).bmp,hsl,0,0,asm2,7627616.4,0,0,7627616.4,29249372614.2969,hsl-full-if-99-0-0,172,172,859484421
5555,,hsl-full-if-99-0-0 172x172 (859484421).bmp,hsl,99,0,asm2,7673906.8,0,0,7673906.8,18909226302.2031,hsl-full-if-99-0-0,172,172,859484421
5556,,hsl-full-if-99-0-0 296x296 (2001100545).bmp,hsl,0,0,asm2,22790553.6,0,0,22790553.6,13052066885.75,hsl-full-if-99-0-0,296,296,2001100545
5557,,hsl-full-if-99-0-0 296x296 (2001100545).bmp,hsl,99,0,asm2,22917662.8,0,0,22917662.8,121614515563.75,hsl-full-if-99-0-0,296,296,2001100545
5558,,random2 200x200 (1240563377).bmp,hsl,0,0,asm2,11074640,0,0,11074640,1352915139684,random2,200,200,1240563377
5559,,random2 200x200 (1240563377).bmp,hsl,99,0,asm2,10627142.8,0,0,10627142.8,92973581372.1875,random2,200,200,1240563377
5560,,hsl-full-if-99-0-0 384x384 (1984210012).bmp,hsl,0,0,asm2,39032089,0,0,39032089,280972654699,hsl-full-if-99-0-0,384,384,1984210012
5561,,hsl-full-if-99-0-0 384x384 (1984210012).bmp,hsl,99,0,asm2,38729131.6,0,0,38729131.6,523783589901,hsl-full-if-99-0-0,384,384,1984210012
5562,,hsl-full-if-99-0-0 356x356 (752392754).bmp,hsl,0,0,asm2,33517862.8,0,0,33517862.8,2176121839404.25,hsl-full-if-99-0-0,356,356,752392754
5563,,hsl-full-if-99-0-0 356x356 (752392754).bmp,hsl,99,0,asm2,33939556.6,0,0,33939556.6,861415320105.75,hsl-full-if-99-0-0,356,356,752392754
5564,,hsl-full-if-99-0-0 312x312 (1585990364).bmp,hsl,0,0,asm2,26191953,0,0,26191953,461391598813.5,hsl-full-if-99-0-0,312,312,1585990364
5565,,hsl-full-if-99-0-0 312x312 (1585990364).bmp,hsl,99,0,asm2,25965520.4,0,0,25965520.4,1188298136418.75,hsl-full-if-99-0-0,312,312,1585990364
5566,,random2 200x200 (408079536).bmp,hsl,0,0,asm2,10958958.8,0,0,10958958.8,1272157862806.69,random2,200,200,408079536
5567,,random2 200x200 (408079536).bmp,hsl,99,0,asm2,11173887,0,0,11173887,1232465952279.5,random2,200,200,408079536
5568,,hsl-empty-if-0-0-0 356x356 (752392754).bmp,hsl,0,0,asm2,32415326.2,0,0,32415326.2,16302656179436.3,hsl-empty-if-0-0-0,356,356,752392754
5569,,hsl-empty-if-0-0-0 356x356 (752392754).bmp,hsl,99,0,asm2,30450850.6,0,0,30450850.6,58842784028.75,hsl-empty-if-0-0-0,356,356,752392754
5570,,hsl-full-if-99-0-0 320x320 (760313750).bmp,hsl,0,0,asm2,27579353.4,0,0,27579353.4,1254182325557.38,hsl-full-if-99-0-0,320,320,760313750
5571,,hsl-full-if-99-0-0 320x320 (760313750).bmp,hsl,99,0,asm2,26881466.8,0,0,26881466.8,40614855408.75,hsl-full-if-99-0-0,320,320,760313750
5572,,random1 200x200 (1469262009).bmp,hsl,0,0,asm2,10438033.4,0,0,10438033.4,67164704532.7969,random1,200,200,1469262009
5573,,random1 200x200 (1469262009).bmp,hsl,99,0,asm2,12048420.6,0,0,12048420.6,5762327813856.31,random1,200,200,1469262009
5574,,random2 200x200 (355197215).bmp,hsl,0,0,asm2,10637874,0,0,10637874,84334204184,random2,200,200,355197215
5575,,random2 200x200 (355197215).bmp,hsl,99,0,asm2,10750786.4,0,0,10750786.4,144361266911.313,random2,200,200,355197215
5576,,random2 200x200 (1115532105).bmp,hsl,0,0,asm2,10460516.4,0,0,10460516.4,11956771031.2969,random2,200,200,1115532105
5577,,random2 200x200 (1115532105).bmp,hsl,99,0,asm2,11781613.2,0,0,11781613.2,6952147324241.19,random2,200,200,1115532105
5578,,hsl-empty-if-0-0-0 196x196 (149798315).bmp,hsl,0,0,asm2,9914525.8,0,0,9914525.8,1183965061335.7,hsl-empty-if-0-0-0,196,196,149798315
5579,,hsl-empty-if-0-0-0 196x196 (149798315).bmp,hsl,99,0,asm2,10049415.8,0,0,10049415.8,3686418114891.2,hsl-empty-if-0-0-0,196,196,149798315
5580,,random2 200x200 (163025128).bmp,hsl,0,0,asm2,11292721.8,0,0,11292721.8,2539784948975.19,random2,200,200,163025128
5581,,random2 200x200 (163025128).bmp,hsl,99,0,asm2,10892281.4,0,0,10892281.4,709261026106.813,random2,200,200,163025128
5582,,fixed 180x180 (608413784).bmp,hsl,0,0,asm2,8892657.8,0,0,8892657.8,2467493501785.7,fixed,180,180,608413784
5583,,fixed 180x180 (608413784).bmp,hsl,99,0,asm2,8238000.4,0,0,8238000.4,10228499872.7969,fixed,180,180,608413784
5584,,fixed 96x96 (1726956429).bmp,hsl,0,0,asm2,2724870.6,0,0,2724870.6,709996519725.301,fixed,96,96,1726956429
5585,,fixed 96x96 (1726956429).bmp,hsl,99,0,asm2,2303569.4,0,0,2303569.4,824597169.799805,fixed,96,96,1726956429
5586,,random2 200x200 (673967233).bmp,hsl,0,0,asm2,10349075.2,0,0,10349075.2,44251943152.7031,random2,200,200,673967233
5587,,random2 200x200 (673967233).bmp,hsl,99,0,asm2,10631097.4,0,0,10631097.4,593706110031.813,random2,200,200,673967233
5588,,hsl-full-if-99-0-0 272x272 (1632621729).bmp,hsl,0,0,asm2,19786087.2,0,0,19786087.2,1079073885077.19,hsl-full-if-99-0-0,272,272,1632621729
5589,,hsl-full-if-99-0-0 272x272 (1632621729).bmp,hsl,99,0,asm2,19338321.4,0,0,19338321.4,21114514119.875,hsl-full-if-99-0-0,272,272,1632621729
5590,,hsl-full-if-99-0-0 160x160 (1656478042).bmp,hsl,0,0,asm2,6703324.2,0,0,6703324.2,7123575941.20313,hsl-full-if-99-0-0,160,160,1656478042
5591,,hsl-full-if-99-0-0 160x160 (1656478042).bmp,hsl,99,0,asm2,6626901.6,0,0,6626901.6,3174992328.29687,hsl-full-if-99-0-0,160,160,1656478042
5592,,hsl-full-if-99-0-0 68x68 (1365180540).bmp,hsl,0,0,asm2,1204541,0,0,1204541,489784448.5,hsl-full-if-99-0-0,68,68,1365180540
5593,,hsl-full-if-99-0-0 68x68 (1365180540).bmp,hsl,99,0,asm2,1183328.8,0,0,1183328.8,277894622.199951,hsl-full-if-99-0-0,68,68,1365180540
5594,,random2 200x200 (1804275551).bmp,hsl,0,0,asm2,10683100,0,0,10683100,81585939636.5,random2,200,200,1804275551
5595,,random2 200x200 (1804275551).bmp,hsl,99,0,asm2,10607624.2,0,0,10607624.2,65199119744.7031,random2,200,200,1804275551
5596,,hsl-empty-if-0-0-0 4x4 (1804289383).bmp,hsl,0,0,asm2,6970.8,0,0,6970.8,259189.200000003,hsl-empty-if-0-0-0,4,4,1804289383
5597,,hsl-empty-if-0-0-0 4x4 (1804289383).bmp,hsl,99,0,asm2,6925,0,0,6925,40920.5,hsl-empty-if-0-0-0,4,4,1804289383
5598,,fixed 388x388 (855636226).bmp,hsl,0,0,asm2,39680260.2,0,0,39680260.2,6392503568931.25,fixed,388,388,855636226
5599,,fixed 388x388 (855636226).bmp,hsl,99,0,asm2,38362039.2,0,0,38362039.2,431918375487.75,fixed,388,388,855636226
5600,,fixed 60x60 (2044897763).bmp,hsl,0,0,asm2,944037.2,0,0,944037.2,13653770970.7,fixed,60,60,2044897763
5601,,fixed 60x60 (2044897763).bmp,hsl,99,0,asm2,910515.4,0,0,910515.4,1485094762.30005,fixed,60,60,2044897763
5602,,random1 200x200 (1662981776).bmp,hsl,0,0,asm2,10365886.6,0,0,10365886.6,1308429794.29688,random1,200,200,1662981776
5603,,random1 200x200 (1662981776).bmp,hsl,99,0,asm2,10487496.6,0,0,10487496.6,80609172330.2969,random1,200,200,1662981776
5604,,random1 200x200 (1632621729).bmp,hsl,0,0,asm2,10326844.4,0,0,10326844.4,21020362168.2969,random1,200,200,1632621729
5605,,random1 200x200 (1632621729).bmp,hsl,99,0,asm2,10611768.4,0,0,10611768.4,28082977765.3125,random1,200,200,1632621729
5606,,random2 200x200 (366978141).bmp,hsl,0,0,asm2,10471844.4,0,0,10471844.4,7784162249.29688,random2,200,200,366978141
5607,,random2 200x200 (366978141).bmp,hsl,99,0,asm2,10386028.8,0,0,10386028.8,36641894705.2031,random2,200,200,366978141
5608,,random2 200x200 (155591899).bmp,hsl,0,0,asm2,10458554.8,0,0,10458554.8,13969431450.7031,random2,200,200,155591899
5609,,random2 200x200 (155591899).bmp,hsl,99,0,asm2,12197285.4,0,0,12197285.4,11740732861058.8,random2,200,200,155591899
5610,,hsl-full-if-99-0-0 260x260 (572660336).bmp,hsl,0,0,asm2,17550672,0,0,17550672,12339745707,hsl-full-if-99-0-0,260,260,572660336
5611,,hsl-full-if-99-0-0 260x260 (572660336).bmp,hsl,99,0,asm2,17720321.8,0,0,17720321.8,162089962101.688,hsl-full-if-99-0-0,260,260,572660336
5612,,fixed 244x244 (511702305).bmp,hsl,0,0,asm2,15236809.6,0,0,15236809.6,37051002453.8125,fixed,244,244,511702305
5613,,fixed 244x244 (511702305).bmp,hsl,99,0,asm2,15110802.8,0,0,15110802.8,61915707205.1875,fixed,244,244,511702305
5614,,random1 200x200 (201690613).bmp,hsl,0,0,asm2,10361374.8,0,0,10361374.8,11306359903.7031,random1,200,200,201690613
5615,,random1 200x200 (201690613).bmp,hsl,99,0,asm2,10337850.6,0,0,10337850.6,7984068166.29687,random1,200,200,201690613
5616,,hsl-full-if-99-0-0 76x76 (304089172).bmp,hsl,0,0,asm2,1520033,0,0,1520033,1864389962.5,hsl-full-if-99-0-0,76,76,304089172
5617,,hsl-full-if-99-0-0 76x76 (304089172).bmp,hsl,99,0,asm2,1505426.8,0,0,1505426.8,3833740646.7002,hsl-full-if-99-0-0,76,76,304089172
5618,,hsl-empty-if-0-0-0 324x324 (1477171087).bmp,hsl,0,0,asm2,25129842,0,0,25129842,92580182782,hsl-empty-if-0-0-0,324,324,1477171087
5619,,hsl-empty-if-0-0-0 324x324 (1477171087).bmp,hsl,99,0,asm2,25043608.6,0,0,25043608.6,11557489078.875,hsl-empty-if-0-0-0,324,324,1477171087
