,alpha,deltas,filename,filter,h,l,language,mean,optimization,s,trimmed_mean,variance,experiment,width,height,id
145,,"0    1707434
1    1360204
2    1452515
3    1339657
4    1383108
dtype: float64",fixed 312x312 (1585990364).bmp,blur,,,asm2,1448583.6,3,,1448583.6,22745499391.299805,fixed,312,312,1585990364
146,,"0    742852
1    739796
2    746466
3    741368
4    757138
dtype: float64",fixed 228x228 (137806862).bmp,blur,,,asm2,745524.0,3,,745524.0,48248566.0,fixed,228,228,137806862
147,,"0    586789
1    568867
2    570564
3    569032
4    586838
dtype: float64",random1 200x200 (1472713773).bmp,blur,,,asm2,576418.0,3,,576418.0,90493488.5,random1,200,200,1472713773
148,,"0    571758
1    570647
2    570827
3    570711
4    572021
dtype: float64",random2 200x200 (159286226).bmp,blur,,,asm2,571192.8,3,,571192.8,417301.20001220703,random2,200,200,159286226
149,,"0      573113
1    33701779
2      570375
3      571852
4      570412
dtype: float64",random1 200x200 (1967513926).bmp,blur,,,asm2,7197506.2,3,,7197506.2,219523900245172.7,random1,200,200,1967513926
150,,"0    1563155
1    1490252
2    1510332
3    1501669
4    1532919
dtype: float64",fixed 324x324 (1477171087).bmp,blur,,,asm2,1519665.4,3,,1519665.4,835783522.2998047,fixed,324,324,1477171087
151,,"0    1124760
1    1576772
2    1118759
3    1161392
4    1171542
dtype: float64",fixed 280x280 (1433925857).bmp,blur,,,asm2,1230645.0,3,,1230645.0,37955788242.0,fixed,280,280,1433925857
152,,"0    603342
1    573043
2    570305
3    574874
4    570616
dtype: float64",random2 200x200 (532333135).bmp,blur,,,asm2,578436.0,3,,578436.0,197336672.5,random2,200,200,532333135
153,,"0    569264
1    570799
2    570067
3    567999
4    615472
dtype: float64",random2 200x200 (1991128557).bmp,blur,,,asm2,578720.2,3,,578720.2,423170482.7000122,random2,200,200,1991128557
154,,"0    670303
1    445873
2    446960
3    444585
4    446664
dtype: float64",fixed 176x176 (1914544919).bmp,blur,,,asm2,490877.0,3,,490877.0,10061372753.5,fixed,176,176,1914544919
155,,"0    67952
1    67677
2    67640
3    67350
4    67326
dtype: float64",fixed 68x68 (1365180540).bmp,blur,,,asm2,67589.0,3,,67589.0,67101.0,fixed,68,68,1365180540
156,,"0    571135
1    576758
2    571169
3    573446
4    571114
dtype: float64",random1 200x200 (1726956429).bmp,blur,,,asm2,572724.4,3,,572724.4,6082371.299987793,random1,200,200,1726956429
157,,"0    2064495
1    2138383
2    2072209
3    2070448
4    9749254
dtype: float64",fixed 380x380 (943947739).bmp,blur,,,asm2,3618957.8,3,,3618957.8,11744825571427.7,fixed,380,380,943947739
158,,"0    574460
1    574023
2    570045
3    570357
4    584437
dtype: float64",random1 200x200 (2086206725).bmp,blur,,,asm2,574664.4,3,,574664.4,33962358.79998779,random1,200,200,2086206725
159,,"0    571572
1    571367
2    570409
3    584106
4    600221
dtype: float64",random1 200x200 (1984210012).bmp,blur,,,asm2,579535.0,3,,579535.0,165553526.5,random1,200,200,1984210012
160,,"0    572625
1    568916
2    574112
3    574270
4    553644
dtype: float64",random2 200x200 (1960721183).bmp,blur,,,asm2,568713.4,3,,568713.4,75612290.7999878,random2,200,200,1960721183
161,,"0    573272
1    571608
2    569331
3    570058
4    568425
dtype: float64",random1 200x200 (1371499336).bmp,blur,,,asm2,570538.8,3,,570538.8,3692917.700012207,random1,200,200,1371499336
162,,"0    154692
1    153917
2    153102
3    154219
4    154274
dtype: float64",fixed 104x104 (861021530).bmp,blur,,,asm2,154040.8,3,,154040.8,351717.70000076294,fixed,104,104,861021530
163,,"0    34629
1    34321
2    35066
3    34516
4    35258
dtype: float64",fixed 48x48 (1350490027).bmp,blur,,,asm2,34758.0,3,,34758.0,152759.5,fixed,48,48,1350490027
164,,"0     570326
1    2133897
2     574069
3     571111
4     571959
dtype: float64",random1 200x200 (1303455736).bmp,blur,,,asm2,884272.4,3,,884272.4,487989963659.80005,random1,200,200,1303455736
165,,"0    576285
1    645494
2    579065
3    576917
4    574429
dtype: float64",random2 200x200 (438714404).bmp,blur,,,asm2,590438.0,3,,590438.0,949980299.0,random2,200,200,438714404
166,,"0     568638
1     569020
2    8305606
3    1199550
4     569075
dtype: float64",random2 200x200 (1337225634).bmp,blur,,,asm2,2242377.8,3,,2242377.8,11562924882785.2,random2,200,200,1337225634
167,,"0    793208
1    968359
2    800305
3    765646
4    767755
dtype: float64",fixed 232x232 (42999170).bmp,blur,,,asm2,819054.6,3,,819054.6,7198881401.300049,fixed,232,232,42999170
168,,"0    573852
1    572118
2    574972
3    571898
4    570039
dtype: float64",random1 200x200 (233665123).bmp,blur,,,asm2,572575.8,3,,572575.8,3618702.200012207,random1,200,200,233665123
169,,"0     571541
1     569770
2     574603
3    5035438
4     570109
dtype: float64",random1 200x200 (502278611).bmp,blur,,,asm2,1464292.2,3,,1464292.2,3985341866002.7,random1,200,200,502278611
170,,"0    1306331
1    1304820
2    1420167
3    1307891
4    1311786
dtype: float64",fixed 304x304 (1548233367).bmp,blur,,,asm2,1330199.0,3,,1330199.0,2536175380.5,fixed,304,304,1548233367
171,,"0    299976
1    298425
2    299741
3    298489
4    299338
dtype: float64",fixed 144x144 (1125898167).bmp,blur,,,asm2,299193.8,3,,299193.8,504963.69999694824,fixed,144,144,1125898167
172,,"0    570378
1    577253
2    571328
3    625434
4    570451
dtype: float64",random2 200x200 (582362178).bmp,blur,,,asm2,582968.8,3,,582968.8,571673841.7000122,random2,200,200,582362178
173,,"0    1276143
1    1287585
2    1274042
3    1282496
4    1285008
dtype: float64",fixed 300x300 (1998898814).bmp,blur,,,asm2,1281054.8,3,,1281054.8,33413375.699951172,fixed,300,300,1998898814
174,,"0    569719
1    587308
2    572228
3    628360
4    574188
dtype: float64",random2 200x200 (105197541).bmp,blur,,,asm2,586360.6,3,,586360.6,597423147.7999878,random2,200,200,105197541
175,,"0     569844
1    1740250
2     571257
3     581438
4    4117551
dtype: float64",random2 200x200 (2116845032).bmp,blur,,,asm2,1516068.0,3,,1516068.0,2369878072302.5,random2,200,200,2116845032
176,,"0    1211278
1    1247815
2    1253896
3    1212310
4    1172923
dtype: float64",fixed 292x292 (939819582).bmp,blur,,,asm2,1219644.4,3,,1219644.4,1068358524.3000488,fixed,292,292,939819582
177,,"0    4038
1    4918
2    3251
3    4237
4    4582
dtype: float64",fixed 4x4 (1804289383).bmp,blur,,,asm2,4205.2,3,,4205.2,397381.69999999925,fixed,4,4,1804289383
178,,"0    572027
1    588252
2    570314
3    571337
4    573037
dtype: float64",random1 200x200 (1947346619).bmp,blur,,,asm2,574993.4,3,,574993.4,55920887.29998779,random1,200,200,1947346619
179,,"0    570796
1    574481
2    569835
3    569701
4    572622
dtype: float64",random1 200x200 (1057467587).bmp,blur,,,asm2,571487.0,3,,571487.0,4162160.5,random1,200,200,1057467587
180,,"0    581074
1    521707
2    522684
3    522974
4    524833
dtype: float64",fixed 192x192 (1973594324).bmp,blur,,,asm2,534654.4,3,,534654.4,674649137.2999878,fixed,192,192,1973594324
181,,"0    2017069
1    2038245
2    2056191
3    2059040
4    2078030
dtype: float64",fixed 376x376 (1843993368).bmp,blur,,,asm2,2049715.0,3,,2049715.0,531988910.5,fixed,376,376,1843993368
182,,"0     1970620
1     1965777
2     1996293
3    26021506
4     1987629
dtype: float64",fixed 372x372 (1411549676).bmp,blur,,,asm2,6788365.0,3,,6788365.0,115598188705882.5,fixed,372,372,1411549676
183,,"0    654304
1    696326
2    572567
3    575040
4    569441
dtype: float64",random1 200x200 (446340713).bmp,blur,,,asm2,613535.6,3,,613535.6,3405245981.299988,random1,200,200,446340713
184,,"0    181177
1    185960
2    180603
3    180575
4    179571
dtype: float64",fixed 112x112 (233665123).bmp,blur,,,asm2,181577.2,3,,181577.2,6336851.199996948,fixed,112,112,233665123
185,,"0    623909
1    569695
2    572707
3    569377
4    569575
dtype: float64",random1 200x200 (1973387981).bmp,blur,,,asm2,581052.6,3,,581052.6,575842518.7999878,random1,200,200,1973387981
186,,"0     547343
1    2622684
2     546131
3     546861
4     650849
dtype: float64",fixed 196x196 (149798315).bmp,blur,,,asm2,982773.6,3,,982773.6,842439105625.8,fixed,196,196,149798315
187,,"0    1731615
1    1712490
2    1727032
3    1691274
4    1709810
dtype: float64",fixed 344x344 (709393584).bmp,blur,,,asm2,1714444.2,3,,1714444.2,253860489.2001953,fixed,344,344,709393584
188,,"0    551511
1    574706
2    596222
3    618488
4    611931
dtype: float64",random1 200x200 (1827336327).bmp,blur,,,asm2,590571.6,3,,590571.6,761231028.2999878,random1,200,200,1827336327
189,,"0    572878
1    571172
2    572499
3    605612
4    572244
dtype: float64",random1 200x200 (1656478042).bmp,blur,,,asm2,578881.0,3,,578881.0,223697686.0,random1,200,200,1656478042
190,,"0     1629904
1    10412757
2     1594084
3    23862343
4     1604576
dtype: float64",fixed 332x332 (945117276).bmp,blur,,,asm2,7820732.8,3,,7820732.8,94947492283441.7,fixed,332,332,945117276
191,,"0     2256173
1    11829955
2     2259201
3    22319029
4     2351348
dtype: float64",fixed 396x396 (1469348094).bmp,blur,,,asm2,8203141.2,3,,8203141.2,79338101562653.2,fixed,396,396,1469348094
192,,"0    569551
1    576309
2    576712
3    569529
4    578642
dtype: float64",random2 200x200 (392228696).bmp,blur,,,asm2,574148.6,3,,574148.6,18476905.299987793,random2,200,200,392228696
193,,"0    24448
1    24482
2    24919
3    23801
4    23984
dtype: float64",fixed 40x40 (1189641421).bmp,blur,,,asm2,24326.8,3,,24326.8,195863.70000004768,fixed,40,40,1189641421
194,,"0    576340
1    572878
2    842019
3    579859
4    569899
dtype: float64",random1 200x200 (968338082).bmp,blur,,,asm2,628199.0,3,,628199.0,14301101730.5,random1,200,200,968338082
195,,"0    363233
1    363578
2    363981
3    362384
4    378429
dtype: float64",fixed 160x160 (1656478042).bmp,blur,,,asm2,366321.0,3,,366321.0,46159756.5,fixed,160,160,1656478042
196,,"0    606423
1    570638
2    571694
3    581071
4    569807
dtype: float64",random1 200x200 (588219756).bmp,blur,,,asm2,579926.6,3,,579926.6,239957240.2999878,random1,200,200,588219756
197,,"0     574581
1     570253
2    1762867
3     662171
4     574032
dtype: float64",random1 200x200 (680466996).bmp,blur,,,asm2,828780.8,3,,828780.8,274156741820.19995,random1,200,200,680466996
198,,"0    574185
1    571212
2    570506
3    615977
4    571147
dtype: float64",random1 200x200 (1572276965).bmp,blur,,,asm2,580605.4,3,,580605.4,393016699.2999878,random1,200,200,1572276965
199,,"0     1844391
1     3533238
2    10128476
3     1865482
4     1880772
dtype: float64",fixed 360x360 (1474612399).bmp,blur,,,asm2,3850471.8,3,,3850471.8,12839559000858.2,fixed,360,360,1474612399
200,,"0    555370
1    569926
2    569533
3    575473
4    570152
dtype: float64",random1 200x200 (1918502651).bmp,blur,,,asm2,568090.8,3,,568090.8,56503018.70001221,random1,200,200,1918502651
201,,"0    570064
1    571877
2    622682
3    570687
4    569801
dtype: float64",random2 200x200 (223729824).bmp,blur,,,asm2,581022.2,3,,581022.2,542996863.7000122,random2,200,200,223729824
202,,"0    1619613
1    1626540
2    3567214
3    1604933
4    1622437
dtype: float64",fixed 336x336 (1889947178).bmp,blur,,,asm2,2008147.4,3,,2008147.4,759656553997.2998,fixed,336,336,1889947178
203,,"0    570671
1    570592
2    571889
3    574380
4    573892
dtype: float64",random1 200x200 (1914544919).bmp,blur,,,asm2,572284.8,3,,572284.8,3149883.700012207,random1,200,200,1914544919
204,,"0    568751
1    571285
2    571590
3    591307
4    555649
dtype: float64",random2 200x200 (827462710).bmp,blur,,,asm2,571716.4,3,,571716.4,162737157.7999878,random2,200,200,827462710
205,,"0    587833
1    572936
2    572448
3    579270
4    569926
dtype: float64",random2 200x200 (314227535).bmp,blur,,,asm2,576482.6,3,,576482.6,52111637.79998779,random2,200,200,314227535
206,,"0     569178
1    1050359
2     571776
3     571706
4     571724
dtype: float64",random2 200x200 (861264076).bmp,blur,,,asm2,666948.6,3,,666948.6,45939831535.80005,random2,200,200,861264076
207,,"0    2133939
1    2143863
2    2173315
3    2098040
4    2127373
dtype: float64",fixed 384x384 (1984210012).bmp,blur,,,asm2,2135306.0,3,,2135306.0,742865566.0,fixed,384,384,1984210012
208,,"0     877960
1    1063073
2     902789
3     906274
4     904101
dtype: float64",fixed 252x252 (1937477084).bmp,blur,,,asm2,930839.4,3,,930839.4,5596795441.300049,fixed,252,252,1937477084
209,,"0    10846991
1      570653
2      570876
3      570463
4      978836
dtype: float64",random2 200x200 (1624213497).bmp,blur,,,asm2,2707563.8,3,,2707563.8,20734449325444.7,random2,200,200,1624213497
210,,"0    574252
1    570775
2    575769
3    573049
4    553671
dtype: float64",random1 200x200 (660260756).bmp,blur,,,asm2,569503.2,3,,569503.2,81665020.2000122,random1,200,200,660260756
211,,"0     647314
1    2836286
2     640461
3     644014
4     639599
dtype: float64",fixed 212x212 (412776091).bmp,blur,,,asm2,1081534.8,3,,1081534.8,962244318963.7,fixed,212,212,412776091
212,,"0     569566
1    1574953
2     592000
3     571718
4     569994
dtype: float64",random2 200x200 (826030693).bmp,blur,,,asm2,775646.2,3,,775646.2,199741468563.19995,random2,200,200,826030693
213,,"0    573321
1    574237
2    608225
3    555693
4    613686
dtype: float64",random2 200x200 (37805787).bmp,blur,,,asm2,585032.4,3,,585032.4,618355857.7999878,random2,200,200,37805787
214,,"0    4114779
1     572145
2     573000
3     592390
4     574451
dtype: float64",random2 200x200 (1278717062).bmp,blur,,,asm2,1285353.0,3,,1285353.0,2501835827580.5,random2,200,200,1278717062
215,,"0    553933
1    568782
2    572457
3    572799
4    599857
dtype: float64",random2 200x200 (1804532640).bmp,blur,,,asm2,573565.6,3,,573565.6,275344048.7999878,random2,200,200,1804532640
216,,"0    572246
1    573293
2    569563
3    550985
4    571367
dtype: float64",random1 200x200 (719346228).bmp,blur,,,asm2,567490.8,3,,567490.8,87009456.2000122,random1,200,200,719346228
217,,"0    573974
1    580006
2    573452
3    569435
4    568916
dtype: float64",random1 200x200 (1369321801).bmp,blur,,,asm2,573156.6,3,,573156.6,19875669.799987793,random1,200,200,1369321801
218,,"0    12148094
1     1085064
2     1088514
3     1109012
4     1127578
dtype: float64",fixed 276x276 (1100661313).bmp,blur,,,asm2,3311652.4,3,,3311652.4,24401136528806.8,fixed,276,276,1100661313
219,,"0    573760
1    598310
2    572393
3    577866
4    570353
dtype: float64",random1 200x200 (6939507).bmp,blur,,,asm2,578536.4,3,,578536.4,129742022.2999878,random1,200,200,6939507
220,,"0    573468
1    569759
2    570042
3    571050
4    569597
dtype: float64",random1 200x200 (774044599).bmp,blur,,,asm2,570783.2,3,,570783.2,2571191.700012207,random1,200,200,774044599
221,,"0    569972
1    574011
2    571248
3    571062
4    569200
dtype: float64",random1 200x200 (135497281).bmp,blur,,,asm2,571098.6,3,,571098.6,3344910.799987793,random1,200,200,135497281
222,,"0    2188875
1    1657930
2    1659435
3    1654587
4    1645414
dtype: float64",fixed 340x340 (1780695788).bmp,blur,,,asm2,1761248.2,3,,1761248.2,57174857924.700195,fixed,340,340,1780695788
223,,"0     725015
1     568766
2    5966830
3     572817
4     568779
dtype: float64",random2 200x200 (1272590008).bmp,blur,,,asm2,1680441.4,3,,1680441.4,5746103533510.3,random2,200,200,1272590008
224,,"0    83819
1    85205
2    84488
3    84573
4    83593
dtype: float64",fixed 76x76 (304089172).bmp,blur,,,asm2,84335.6,3,,84335.6,413442.79999923706,fixed,76,76,304089172
225,,"0    569651
1    570204
2    591288
3    570534
4    570711
dtype: float64",random2 200x200 (111632295).bmp,blur,,,asm2,574477.6,3,,574477.6,88472132.2999878,random2,200,200,111632295
226,,"0    573968
1    574358
2    569124
3    569358
4    623454
dtype: float64",random2 200x200 (1110322077).bmp,blur,,,asm2,582052.4,3,,582052.4,541736278.7999878,random2,200,200,1110322077
227,,"0    571272
1    573614
2    570231
3    569819
4    569593
dtype: float64",random2 200x200 (1904825301).bmp,blur,,,asm2,570905.8,3,,570905.8,2707095.700012207,random2,200,200,1904825301
228,,"0      573409
1      573446
2      569627
3    17284932
4      575235
dtype: float64",random1 200x200 (476667372).bmp,blur,,,asm2,3915329.8,3,,3915329.8,55858211362833.7,random1,200,200,476667372
229,,"0    75299
1    74671
2    75519
3    74506
4    75541
dtype: float64",fixed 72x72 (1540383426).bmp,blur,,,asm2,75107.2,3,,75107.2,236565.19999980927,fixed,72,72,1540383426
230,,"0    568843
1    570296
2    570174
3    568864
4    569053
dtype: float64",random2 200x200 (1491826219).bmp,blur,,,asm2,569446.0,3,,569446.0,527316.5,random2,200,200,1491826219
231,,"0    849436
1    848223
2    817028
3    820630
4    817153
dtype: float64",fixed 240x240 (135497281).bmp,blur,,,asm2,830494.0,3,,830494.0,282432684.5,fixed,240,240,135497281
232,,"0    664253
1    983112
2    664979
3    666796
4    661865
dtype: float64",fixed 216x216 (1424268980).bmp,blur,,,asm2,728201.0,3,,728201.0,20309256207.5,fixed,216,216,1424268980
233,,"0    628622
1    572152
2    568583
3    586520
4    569920
dtype: float64",random2 200x200 (149362799).bmp,blur,,,asm2,585159.4,3,,585159.4,641764408.7999878,random2,200,200,149362799
234,,"0    618707
1    620136
2    613884
3    612370
4    617266
dtype: float64",fixed 208x208 (184803526).bmp,blur,,,asm2,616472.6,3,,616472.6,10643675.799987793,fixed,208,208,184803526
235,,"0    631776
1    569633
2    569334
3    569676
4    570473
dtype: float64",random2 200x200 (210173080).bmp,blur,,,asm2,582178.4,3,,582178.4,768903498.2999878,random2,200,200,210173080
236,,"0    941795
1    573156
2    572051
3    570366
4    575967
dtype: float64",random1 200x200 (434248626).bmp,blur,,,asm2,646667.0,3,,646667.0,27223070890.5,random1,200,200,434248626
