,alpha,experiment,filename,filter,h,l,language,make-param,mean,min,s,size,tmean,var
178,,hsl-force-first-if,hsl-empty-if-0-0-0 80x80 (1303455736),hsl,0,0,asm1,o0,1043205.8,1038658,0,80,1041123.28,57460489.3131313
179,,hsl-force-first-if,hsl-empty-if-0-0-0 152x152 (2089018456),hsl,0,0,asm1,o0,5514483.52,3748964,0,152,3766168.44,76780056442060.9
180,,hsl-force-first-if,hsl-empty-if-0-0-0 252x252 (1937477084),hsl,0,0,asm1,o0,15560170.06,10298388,0,252,11886041.02,86959532578553.2
181,,hsl-force-first-if,hsl-empty-if-0-0-0 56x56 (1102520059),hsl,0,0,asm1,o0,515743.99,508184,0,56,510126.28,1447073178.57564
182,,hsl-force-first-if,hsl-empty-if-0-0-0 288x288 (84353895),hsl,0,0,asm1,o0,19425006.01,13472548,0,288,14595978.06,111482558070444
183,,hsl-force-first-if,hsl-empty-if-0-0-0 228x228 (137806862),hsl,0,0,asm1,o0,8902985.53,8454468,0,228,8477727.74,12131195987050
184,,hsl-force-first-if,hsl-empty-if-0-0-0 384x384 (1984210012),hsl,0,0,asm1,o0,26842309.86,23684602,0,384,24127856.38,60800689233756.9
185,,hsl-force-first-if,hsl-empty-if-0-0-0 356x356 (752392754),hsl,0,0,asm1,o0,26926717.23,20638003,0,356,21923453.88,138955585581896
186,,hsl-force-first-if,hsl-empty-if-0-0-0 196x196 (149798315),hsl,0,0,asm1,o0,7711290.33,6235055,0,196,6259206.02,61131375267064.7
187,,hsl-force-first-if,hsl-empty-if-0-0-0 4x4 (1804289383),hsl,0,0,asm1,o0,3223.86,3099,0,4,3181.76,97484.7074747471
188,,hsl-force-first-if,hsl-empty-if-0-0-0 324x324 (1477171087),hsl,0,0,asm1,o0,17262238.17,16790779,0,324,17131052,551385407604.445
189,,hsl-force-first-if,hsl-empty-if-0-0-0 60x60 (2044897763),hsl,0,0,asm1,o0,585821.7,582854,0,60,585042.28,16726597.5050505
190,,hsl-force-first-if,hsl-empty-if-0-0-0 332x332 (945117276),hsl,0,0,asm1,o0,20614746.53,17937373,0,332,18048060.72,52897382030116.2
191,,hsl-force-first-if,hsl-empty-if-0-0-0 292x292 (939819582),hsl,0,0,asm1,o0,15636390.93,13889901,0,292,14059880.12,16915198096424.4
192,,hsl-force-first-if,hsl-empty-if-0-0-0 68x68 (1365180540),hsl,0,0,asm1,o0,964128.59,750584,0,68,752756.62,3990279879082.63
193,,hsl-force-first-if,hsl-empty-if-0-0-0 116x116 (2145174067),hsl,0,0,asm1,o0,2223216.36,2180840,0,116,2191232.04,51323129612.0309
194,,hsl-force-first-if,hsl-empty-if-0-0-0 72x72 (1540383426),hsl,0,0,asm1,o0,845985.64,839712,0,72,843614.44,207145454.434817
195,,hsl-force-first-if,hsl-empty-if-0-0-0 208x208 (184803526),hsl,0,0,asm1,o0,7807353.87,7025833,0,208,7062011.22,26613275934466
196,,hsl-force-first-if,hsl-empty-if-0-0-0 328x328 (356426808),hsl,0,0,asm1,o0,24045304.36,17300334,0,328,18083898.56,154601542706054
197,,hsl-force-first-if,hsl-empty-if-0-0-0 224x224 (749241873),hsl,0,0,asm1,o0,12417173.83,7908511,0,224,8286823.74,74789140113281.6
198,,hsl-force-first-if,hsl-empty-if-0-0-0 84x84 (35005211),hsl,0,0,asm1,o0,1154833.76,1143180,0,84,1147403,805480358.406408
199,,hsl-force-first-if,hsl-empty-if-0-0-0 8x8 (846930886),hsl,0,0,asm1,o0,11501.3,10806,0,8,10928.5,26627952.0909091
200,,hsl-force-first-if,hsl-empty-if-0-0-0 28x28 (719885386),hsl,0,0,asm2,o0,184529.1,183973,0,28,184121.38,4421515.04040404
201,,hsl-force-first-if,hsl-empty-if-0-0-0 216x216 (1424268980),hsl,0,0,asm2,o0,13872478.89,10960859,0,216,10989191.46,77298875531591.6
202,,hsl-force-first-if,hsl-empty-if-0-0-0 172x172 (859484421),hsl,0,0,asm2,o0,6973198.86,6949224,0,172,6958675.32,1594024323.33333
203,,hsl-force-first-if,hsl-empty-if-0-0-0 364x364 (2053999932),hsl,0,0,asm2,o0,35973151.06,31141653,0,364,31873294.24,127885938805121
204,,hsl-force-first-if,hsl-empty-if-0-0-0 296x296 (2001100545),hsl,0,0,asm2,o0,23416579.24,20593218,0,296,20671136.24,113946694034414
205,,hsl-force-first-if,hsl-empty-if-0-0-0 112x112 (233665123),hsl,0,0,asm2,o0,3469202.49,2946870,0,112,2949675.56,13041417462976.4
206,,hsl-force-first-if,hsl-empty-if-0-0-0 48x48 (1350490027),hsl,0,0,asm2,o0,541560.97,540606,0,48,540873.34,24471425.3425268
207,,hsl-force-first-if,hsl-empty-if-0-0-0 44x44 (1025202362),hsl,0,0,asm2,o0,806493.1,454146,0,44,454622.5,12065477759681.2
208,,hsl-force-first-if,hsl-empty-if-0-0-0 308x308 (610515434),hsl,0,0,asm2,o0,28438514.56,22295948,0,308,22409443.32,189486604388299
209,,hsl-force-first-if,hsl-empty-if-0-0-0 136x136 (635723058),hsl,0,0,asm2,o0,5298116.88,4344417,0,136,4359485.52,10774964850090.2
210,,hsl-force-first-if,hsl-empty-if-0-0-0 320x320 (760313750),hsl,0,0,asm2,o0,26936786.63,24071954,0,320,24115407.1,95756912897559.8
211,,hsl-force-first-if,hsl-empty-if-0-0-0 144x144 (1125898167),hsl,0,0,asm2,o0,7128437.59,4870947,0,144,4881572.56,59012040767415.1
212,,hsl-force-first-if,hsl-empty-if-0-0-0 96x96 (1726956429),hsl,0,0,asm2,o0,4479114.11,2164914,0,96,2166079.06,93660632133794.4
213,,hsl-force-first-if,hsl-empty-if-0-0-0 192x192 (1973594324),hsl,0,0,asm2,o0,9709783.84,8659461,0,192,8682993.68,18146404403828.2
214,,hsl-force-first-if,hsl-empty-if-0-0-0 188x188 (1734575198),hsl,0,0,asm2,o0,9772726.65,8247198,0,188,8327490.7,40332665998628.4
215,,hsl-force-first-if,hsl-empty-if-0-0-0 100x100 (336465782),hsl,0,0,asm2,o0,2728784.15,2348982,0,100,2350175.46,5614210481698.55
216,,hsl-force-first-if,hsl-empty-if-0-0-0 348x348 (491705403),hsl,0,0,asm2,o0,30779369.93,28464422,0,348,28523424.4,75076584012664.3
217,,hsl-force-first-if,hsl-empty-if-0-0-0 16x16 (1714636915),hsl,0,0,asm2,o0,60403.08,60240,0,16,60370.52,52012.9834341955
218,,hsl-force-first-if,hsl-empty-if-0-0-0 276x276 (1100661313),hsl,0,0,asm2,o0,25838229.13,17904954,0,276,18472486.94,211797313595169
219,,hsl-force-first-if,hsl-empty-if-0-0-0 108x108 (278722862),hsl,0,0,asm2,o0,2775952.35,2739859,0,108,2742211.76,71849257924.4508
220,,hsl-force-first-if,hsl-empty-if-0-0-0 36x36 (596516649),hsl,0,0,asm2,o0,304742.67,304067,0,36,304250.46,9447580.99100379
221,,hsl-force-first-if,hsl-empty-if-0-0-0 380x380 (943947739),hsl,0,0,asm2,o0,48094614.99,33947568,0,380,40685382.72,375717187886870
222,,hsl-force-first-if,hsl-empty-if-0-0-0 52x52 (783368690),hsl,0,0,asm2,o0,707153.1,634606,0,52,634939.22,508556123777.424
223,,hsl-force-first-if,hsl-empty-if-0-0-0 180x180 (608413784),hsl,0,0,asm2,o0,7691627.59,7611257,0,180,7624447.5,257876679617.747
224,,hsl-force-first-if,hsl-empty-if-0-0-0 360x360 (1474612399),hsl,0,0,asm2,o0,35812485.34,30460593,0,360,30649493.66,128732027007098
225,,hsl-force-first-if,hsl-empty-if-0-0-0 204x204 (1129566413),hsl,0,0,asm2,o0,13554882.95,9776648,0,204,9801098.26,98016326149937.1
226,,hsl-force-first-if,hsl-empty-if-0-0-0 212x212 (412776091),hsl,0,0,asm2,o0,14155877.81,10558992,0,212,11084849.96,59268794974949.9
227,,hsl-force-first-if,hsl-empty-if-0-0-0 280x280 (1433925857),hsl,0,0,asm2,o0,23245064.16,18427565,0,280,19278052.32,137392026521422
228,,hsl-force-first-if,hsl-empty-if-0-0-0 284x284 (1141616124),hsl,0,0,asm2,o0,23760157.47,18965939,0,284,19839748.34,63893591892267.7
229,,hsl-force-first-if,hsl-empty-if-0-0-0 240x240 (135497281),hsl,0,0,asm2,o0,15395029.42,13541373,0,240,13610833.84,55502049815555.8
230,,hsl-force-first-if,hsl-empty-if-0-0-0 164x164 (1131176229),hsl,0,0,asm2,o0,11003898.95,6317992,0,164,6821363.16,116287078909780
231,,hsl-force-first-if,hsl-empty-if-0-0-0 400x400 (1956297539),hsl,0,0,asm2,o0,48014306.34,37616721,0,400,39835725.3,262174521360767
232,,hsl-force-first-if,hsl-empty-if-0-0-0 32x32 (1649760492),hsl,0,0,asm2,o0,241630.8,240297,0,32,241091.98,8718710.04040404
233,,hsl-force-first-if,hsl-empty-if-0-0-0 132x132 (1315634022),hsl,0,0,asm2,o0,8379720.08,4092981,0,132,6013111.5,40951000888327.9
234,,hsl-force-first-if,hsl-empty-if-0-0-0 372x372 (1411549676),hsl,0,0,asm2,o0,45249853.91,32526830,0,372,36609693.68,403789119618875
235,,hsl-force-first-if,hsl-empty-if-0-0-0 256x256 (1827336327),hsl,0,0,asm2,o0,18074659.09,15329551,0,256,15553643.92,68806087302848.5
236,,hsl-force-first-if,hsl-empty-if-0-0-0 124x124 (1101513929),hsl,0,0,asm2,o0,5795537.74,3611602,0,124,3626755.42,22583725688158.3
237,,hsl-force-first-if,hsl-empty-if-0-0-0 388x388 (855636226),hsl,0,0,asm2,o0,43933914.32,35394134,0,388,36565799.72,240683408192890
238,,hsl-force-first-if,hsl-empty-if-0-0-0 368x368 (1264095060),hsl,0,0,asm2,o0,39290569.11,31830156,0,368,31937328.88,230861451916692
239,,hsl-force-first-if,hsl-empty-if-0-0-0 260x260 (572660336),hsl,0,0,asm2,o0,21351687.48,15604118,0,260,16339770.44,129216425592987
240,,hsl-force-first-if,hsl-empty-if-0-0-0 64x64 (1967513926),hsl,0,0,asm2,o0,1774120.05,961750,0,64,962112.4,33199424877826.7
241,,hsl-force-first-if,hsl-empty-if-0-0-0 304x304 (1548233367),hsl,0,0,asm2,o0,25770695.65,21733674,0,304,22364424.96,61642956476697.2
242,,hsl-force-first-if,hsl-empty-if-0-0-0 340x340 (1780695788),hsl,0,0,asm2,o0,30183267.15,27173089,0,340,27215106.6,147890406737628
243,,hsl-force-first-if,hsl-empty-if-0-0-0 92x92 (294702567),hsl,0,0,asm2,o0,3452149.99,1988151,0,92,1988829.78,63348185964874.6
244,,hsl-force-first-if,hsl-empty-if-0-0-0 88x88 (521595368),hsl,0,0,asm2,o0,2808754.4,1819020,0,88,1822641.46,8577084386507.21
245,,hsl-force-first-if,hsl-empty-if-0-0-0 244x244 (511702305),hsl,0,0,asm2,o0,17283266.07,13996221,0,244,14016327.56,43329327211529.4
246,,hsl-force-first-if,hsl-empty-if-0-0-0 140x140 (1369133069),hsl,0,0,asm2,o0,7163504.57,4603945,0,140,4609021.46,96359385347195.9
247,,hsl-force-first-if,hsl-empty-if-0-0-0 184x184 (756898537),hsl,0,0,asm2,o0,11090624.31,7953351,0,184,8192907.42,31386069065895.3
248,,hsl-force-first-if,hsl-empty-if-0-0-0 312x312 (1585990364),hsl,0,0,asm2,o0,28503641.15,22879348,0,312,22954755.78,152416734865099
249,,hsl-force-first-if,hsl-empty-if-0-0-0 120x120 (468703135),hsl,0,0,asm2,o0,4517294.83,3382765,0,120,3384880.06,44185797714580.7
250,,hsl-force-first-if,hsl-empty-if-0-0-0 128x128 (1801979802),hsl,0,0,asm2,o0,3859230.56,3848388,0,128,3851621.8,1000254446.39141
251,,hsl-force-first-if,hsl-empty-if-0-0-0 376x376 (1843993368),hsl,0,0,asm2,o0,37680251.78,33234122,0,376,33332135.46,135062848375085
252,,hsl-force-first-if,hsl-empty-if-0-0-0 264x264 (1159126505),hsl,0,0,asm2,o0,20564145.12,16381942,0,264,16395914.3,124500473181088
253,,hsl-force-first-if,hsl-empty-if-0-0-0 300x300 (1998898814),hsl,0,0,asm2,o0,32921556.01,21153742,0,300,25850188.6,276840192550591
254,,hsl-force-first-if,hsl-empty-if-0-0-0 392x392 (1749698586),hsl,0,0,asm2,o0,47367401.82,36133780,0,392,38769418,344427915909754
255,,hsl-force-first-if,hsl-empty-if-0-0-0 236x236 (982906996),hsl,0,0,asm2,o0,14815844.5,13093372,0,236,13115870.14,44342312529117.5
256,,hsl-force-first-if,hsl-empty-if-0-0-0 24x24 (424238335),hsl,0,0,asm2,o0,143563.75,135192,0,24,135385.4,5962858319.86616
257,,hsl-force-first-if,hsl-empty-if-0-0-0 352x352 (1918502651),hsl,0,0,asm2,o0,35506868.81,29129874,0,352,29771972.72,155863513616010
258,,hsl-force-first-if,hsl-empty-if-0-0-0 12x12 (1681692777),hsl,0,0,asm2,o0,34125.5,33906,0,12,34081.94,77852.8585858586
259,,hsl-force-first-if,hsl-empty-if-0-0-0 316x316 (1374344043),hsl,0,0,asm2,o0,33205641.13,23483855,0,316,26753380.02,215407454783593
260,,hsl-force-first-if,hsl-empty-if-0-0-0 156x156 (628175011),hsl,0,0,asm2,o0,6807213.11,5717781,0,156,5743503.02,31095345869548.3
261,,hsl-force-first-if,hsl-empty-if-0-0-0 176x176 (1914544919),hsl,0,0,asm2,o0,7986941.13,7277141,0,176,7312487.68,8663423486954.98
262,,hsl-force-first-if,hsl-empty-if-0-0-0 160x160 (1656478042),hsl,0,0,asm2,o0,6382902.67,5929757,0,160,6049946.74,1331913206867.8
263,,hsl-force-first-if,hsl-empty-if-0-0-0 248x248 (2084420925),hsl,0,0,asm2,o0,18475079.73,14458365,0,248,14899375.08,176470015883714
264,,hsl-force-first-if,hsl-empty-if-0-0-0 232x232 (42999170),hsl,0,0,asm2,o0,18083315.98,12655475,0,232,13554712.54,108893800735250
265,,hsl-force-first-if,hsl-empty-if-0-0-0 272x272 (1632621729),hsl,0,0,asm2,o0,22519266.32,17389032,0,272,17427462.96,130837195660323
266,,hsl-force-first-if,hsl-empty-if-0-0-0 104x104 (861021530),hsl,0,0,asm2,o0,2582242.14,2540733,0,104,2542051.82,68066534483.5164
267,,hsl-force-first-if,hsl-empty-if-0-0-0 344x344 (709393584),hsl,0,0,asm2,o0,38327043.75,27814944,0,344,30665534.68,268250003937503
268,,hsl-force-first-if,hsl-empty-if-0-0-0 148x148 (1059961393),hsl,0,0,asm2,o0,5157255.25,5145446,0,148,5150940.12,388365737.70202
269,,hsl-force-first-if,hsl-empty-if-0-0-0 40x40 (1189641421),hsl,0,0,asm2,o0,376092.54,375385,0,40,375573.54,6571812.91757418
270,,hsl-force-first-if,hsl-empty-if-0-0-0 220x220 (1911759956),hsl,0,0,asm2,o0,13646202.78,11084377,0,220,11393111.96,63743161832584.7
271,,hsl-force-first-if,hsl-empty-if-0-0-0 168x168 (1653377373),hsl,0,0,asm2,o0,8899134.77,6629809,0,168,6642894.64,73662434098247.1
272,,hsl-force-first-if,hsl-empty-if-0-0-0 76x76 (304089172),hsl,0,0,asm2,o0,3085854.26,1356373,0,76,1357118.5,58066861747257.7
273,,hsl-force-first-if,hsl-empty-if-0-0-0 20x20 (1957747793),hsl,0,0,asm2,o0,94145.73,93923,0,20,94089.82,67282.8657571812
274,,hsl-force-first-if,hsl-empty-if-0-0-0 396x396 (1469348094),hsl,0,0,asm2,o0,42410708.53,36866845,0,396,38023765.58,174604261406470
275,,hsl-force-first-if,hsl-empty-if-0-0-0 336x336 (1889947178),hsl,0,0,asm2,o0,29402308.63,27018319,0,336,28539065.06,22401324254949.8
276,,hsl-force-first-if,hsl-empty-if-0-0-0 200x200 (2038664370),hsl,0,0,asm2,o0,13397152.25,10323455,0,200,10481459.06,72487298823421
277,,hsl-force-first-if,hsl-empty-if-0-0-0 268x268 (805750846),hsl,0,0,asm2,o0,20122543.99,18292809,0,268,18739578.82,36584593628657.2
278,,hsl-force-first-if,hsl-empty-if-0-0-0 80x80 (1303455736),hsl,0,0,asm2,o0,2308451.12,1610680,0,80,1671046.32,9214231772517.28
279,,hsl-force-first-if,hsl-empty-if-0-0-0 152x152 (2089018456),hsl,0,0,asm2,o0,8079403.59,5815801,0,152,6032725.2,30385540117835.5
280,,hsl-force-first-if,hsl-empty-if-0-0-0 252x252 (1937477084),hsl,0,0,asm2,o0,19672523.9,16004155,0,252,16494734.44,69406804377779.1
281,,hsl-force-first-if,hsl-empty-if-0-0-0 56x56 (1102520059),hsl,0,0,asm2,o0,1513683.19,788485,0,56,818150.64,23896426191531
282,,hsl-force-first-if,hsl-empty-if-0-0-0 288x288 (84353895),hsl,0,0,asm2,o0,25389032.68,20979515,0,288,21570290.5,111909419240922
283,,hsl-force-first-if,hsl-empty-if-0-0-0 228x228 (137806862),hsl,0,0,asm2,o0,18163166.1,13207367,0,228,13559837.72,122307073101301
284,,hsl-force-first-if,hsl-empty-if-0-0-0 384x384 (1984210012),hsl,0,0,asm2,o0,49392464.2,37828292,0,384,40709554.24,350996878674573
285,,hsl-force-first-if,hsl-empty-if-0-0-0 356x356 (752392754),hsl,0,0,asm2,o0,42086663.67,32367300,0,356,35122781.96,215062869292607
286,,hsl-force-first-if,hsl-empty-if-0-0-0 196x196 (149798315),hsl,0,0,asm2,o0,10057622.13,9670664,0,196,9965618.42,411276335437.758
287,,hsl-force-first-if,hsl-empty-if-0-0-0 4x4 (1804289383),hsl,0,0,asm2,o0,6267.6,6177,0,4,6234.96,57327.7373737374
288,,hsl-force-first-if,hsl-empty-if-0-0-0 324x324 (1477171087),hsl,0,0,asm2,o0,41338692.06,33176899,0,324,37585784.94,102090275002770
289,,hsl-force-first-if,hsl-empty-if-0-0-0 60x60 (2044897763),hsl,0,0,asm2,o0,2617788.25,1267735,0,60,1268378.06,59422207936906.1
290,,hsl-force-first-if,hsl-empty-if-0-0-0 332x332 (945117276),hsl,0,0,asm2,o0,53818803.17,35806015,0,332,45718188.06,437702735623745
291,,hsl-force-first-if,hsl-empty-if-0-0-0 292x292 (939819582),hsl,0,0,asm2,o0,33761653.73,23151890,0,292,27302170.44,209959000138165
292,,hsl-force-first-if,hsl-empty-if-0-0-0 68x68 (1365180540),hsl,0,0,asm2,o0,2654608.17,1164147,0,68,1303455.28,45881537966892.5
293,,hsl-force-first-if,hsl-empty-if-0-0-0 116x116 (2145174067),hsl,0,0,asm2,o0,5393159.12,3402798,0,116,3796421.76,53555751374018
294,,hsl-force-first-if,hsl-empty-if-0-0-0 72x72 (1540383426),hsl,0,0,asm2,o0,1567100.8,1461192,0,72,1461615.36,959118759062.303
295,,hsl-force-first-if,hsl-empty-if-0-0-0 208x208 (184803526),hsl,0,0,asm2,o0,15712861.46,11511075,0,208,12341220.16,48911076907083.4
296,,hsl-force-first-if,hsl-empty-if-0-0-0 328x328 (356426808),hsl,0,0,asm2,o0,37587292.52,29346180,0,328,30723705.42,184055240329952
297,,hsl-force-first-if,hsl-empty-if-0-0-0 224x224 (749241873),hsl,0,0,asm2,o0,22243761.32,13528537,0,224,16053798.2,210765097553966
298,,hsl-force-first-if,hsl-empty-if-0-0-0 84x84 (35005211),hsl,0,0,asm2,o0,1996967.32,1988812,0,84,1989652.16,1507428770.2803
299,,hsl-force-first-if,hsl-empty-if-0-0-0 8x8 (846930886),hsl,0,0,asm2,o0,18534.12,18452,0,8,18509.84,46122.1672727411
300,,hsl-force-last-if,hsl-full-if-99-0-0 28x28 (719885386),hsl,99,0,c,o0,192001.58,183521,0,28,184162.78,747937645.599595
301,,hsl-force-last-if,hsl-full-if-99-0-0 212x212 (412776091),hsl,99,0,c,o0,11137996.25,10595046,0,212,10647711.64,2302995256605.35
302,,hsl-force-last-if,hsl-full-if-99-0-0 112x112 (233665123),hsl,99,0,c,o0,4028289.86,2953845,0,112,2961243.94,37126015347390.3
303,,hsl-force-last-if,hsl-full-if-99-0-0 232x232 (42999170),hsl,99,0,c,o0,13739148.3,12286919,0,232,12772154.82,12628889049920.8
304,,hsl-force-last-if,hsl-full-if-99-0-0 96x96 (1726956429),hsl,99,0,c,o0,4096375.75,2160363,0,96,2166563.44,98625063116708.8
305,,hsl-force-last-if,hsl-full-if-99-0-0 128x128 (1801979802),hsl,99,0,c,o0,4532318.71,3842237,0,128,3859770.96,6466426421726.39
306,,hsl-force-last-if,hsl-full-if-99-0-0 72x72 (1540383426),hsl,99,0,c,o0,2043580.81,1221223,0,72,1224712.86,38637395068690.7
307,,hsl-force-last-if,hsl-full-if-99-0-0 264x264 (1159126505),hsl,99,0,c,o0,22780332.6,16351253,0,264,16457474.86,185211340909006
308,,hsl-force-last-if,hsl-full-if-99-0-0 348x348 (491705403),hsl,99,0,c,o0,30923288.23,27707523,0,348,28617353.04,51171191304899.1
309,,hsl-force-last-if,hsl-full-if-99-0-0 300x300 (1998898814),hsl,99,0,c,o0,29031502.09,20800665,0,300,22784082.98,159463652347669
310,,hsl-force-last-if,hsl-full-if-99-0-0 32x32 (1649760492),hsl,99,0,c,o0,247784.03,241378,0,32,242341.16,229912640.57485
311,,hsl-force-last-if,hsl-full-if-99-0-0 280x280 (1433925857),hsl,99,0,c,o0,24797197.53,18411810,0,280,18711454.62,180447879562060
312,,hsl-force-last-if,hsl-full-if-99-0-0 192x192 (1973594324),hsl,99,0,c,o0,14222251.59,8654592,0,192,9955591.36,96878646434556.4
313,,hsl-force-last-if,hsl-full-if-99-0-0 352x352 (1918502651),hsl,99,0,c,o0,36552289.59,29115444,0,352,30087819.32,205604285800278
314,,hsl-force-last-if,hsl-full-if-99-0-0 140x140 (1369133069),hsl,99,0,c,o0,6981230.53,4594757,0,140,4606921.78,67105745388405.5
315,,hsl-force-last-if,hsl-full-if-99-0-0 400x400 (1956297539),hsl,99,0,c,o0,50305519.5,37310202,0,400,41178875.24,381349273789211
316,,hsl-force-last-if,hsl-full-if-99-0-0 60x60 (2044897763),hsl,99,0,c,o0,847384.16,843756,0,60,846159.74,27125413.1660354
317,,hsl-force-last-if,hsl-full-if-99-0-0 168x168 (1653377373),hsl,99,0,c,o0,11118069.37,6649206,0,168,6702952.04,122639762354326
318,,hsl-force-last-if,hsl-full-if-99-0-0 124x124 (1101513929),hsl,99,0,c,o0,6509850.87,3624380,0,124,3646410.1,89369125414883.9
319,,hsl-force-last-if,hsl-full-if-99-0-0 268x268 (805750846),hsl,99,0,c,o0,26331459.28,16766743,0,268,20650217.32,169550617348240
320,,hsl-force-last-if,hsl-full-if-99-0-0 216x216 (1424268980),hsl,99,0,c,o0,15533833.44,10946987,0,216,11235740.56,94070200395935.4
321,,hsl-force-last-if,hsl-full-if-99-0-0 204x204 (1129566413),hsl,99,0,c,o0,11467092.06,9771336,0,204,9814108.46,29143453104450.8
322,,hsl-force-last-if,hsl-full-if-99-0-0 340x340 (1780695788),hsl,99,0,c,o0,33135069.15,27105140,0,340,27844894.68,156956996126836
323,,hsl-force-last-if,hsl-full-if-99-0-0 256x256 (1827336327),hsl,99,0,c,o0,18089020.88,15397782,0,256,15550427.82,77283684638993.8
324,,hsl-force-last-if,hsl-full-if-99-0-0 152x152 (2089018456),hsl,99,0,c,o0,6024946.93,5443770,0,152,5459367.36,17403029284565.5
325,,hsl-force-last-if,hsl-full-if-99-0-0 396x396 (1469348094),hsl,99,0,c,o0,49731681.09,36834603,0,396,42021813.92,336613507641900
326,,hsl-force-last-if,hsl-full-if-99-0-0 188x188 (1734575198),hsl,99,0,c,o0,9903858.9,8326602,0,188,8370508.14,35323076779291.2
327,,hsl-force-last-if,hsl-full-if-99-0-0 132x132 (1315634022),hsl,99,0,c,o0,5137221.38,4082733,0,132,4102428.2,19922840635126.3
328,,hsl-force-last-if,hsl-full-if-99-0-0 148x148 (1059961393),hsl,99,0,c,o0,6621635.43,5160367,0,148,5188991.96,46214399042615.5
329,,hsl-force-last-if,hsl-full-if-99-0-0 156x156 (628175011),hsl,99,0,c,o0,7949384.53,5707991,0,156,5832899.54,47156690712977.1
330,,hsl-force-last-if,hsl-full-if-99-0-0 92x92 (294702567),hsl,99,0,c,o0,3938489.81,1985566,0,92,1994989.26,45700703522407.7
331,,hsl-force-last-if,hsl-full-if-99-0-0 208x208 (184803526),hsl,99,0,c,o0,11523492.89,10153132,0,208,10179119.96,32827864465618.5
332,,hsl-force-last-if,hsl-full-if-99-0-0 108x108 (278722862),hsl,99,0,c,o0,4102064.41,2734782,0,108,2744577.58,41010076494411.7
333,,hsl-force-last-if,hsl-full-if-99-0-0 220x220 (1911759956),hsl,99,0,c,o0,11999485.93,11360296,0,220,11437985.18,11927429160252.7
334,,hsl-force-last-if,hsl-full-if-99-0-0 292x292 (939819582),hsl,99,0,c,o0,28032014.06,19779972,0,292,20414791.68,211688100098657
335,,hsl-force-last-if,hsl-full-if-99-0-0 64x64 (1967513926),hsl,99,0,c,o0,1713520.21,960327,0,64,962727.46,7313882564548.73
336,,hsl-force-last-if,hsl-full-if-99-0-0 4x4 (1804289383),hsl,99,0,c,o0,4206.12,4060,0,4,4166.46,99671.3591919186
337,,hsl-force-last-if,hsl-full-if-99-0-0 328x328 (356426808),hsl,99,0,c,o0,32596297.64,24850371,0,328,27509867.04,194976167378394
338,,hsl-force-last-if,hsl-full-if-99-0-0 56x56 (1102520059),hsl,99,0,c,o0,1086361.17,735401,0,56,737138.88,12066085703105.5
339,,hsl-force-last-if,hsl-full-if-99-0-0 372x372 (1411549676),hsl,99,0,c,o0,38588812.28,32442219,0,372,33245753.72,144449633582860
340,,hsl-force-last-if,hsl-full-if-99-0-0 288x288 (84353895),hsl,99,0,c,o0,24950570.19,19482255,0,288,20528614.32,111511595858981
341,,hsl-force-last-if,hsl-full-if-99-0-0 176x176 (1914544919),hsl,99,0,c,o0,11244322.9,7268447,0,176,7302299.1,104635501567039
342,,hsl-force-last-if,hsl-full-if-99-0-0 248x248 (2084420925),hsl,99,0,c,o0,22794002.46,14518334,0,248,17819890.7,188224273044378
343,,hsl-force-last-if,hsl-full-if-99-0-0 52x52 (783368690),hsl,99,0,c,o0,992590.58,637179,0,52,640186.48,12074325162017.9
344,,hsl-force-last-if,hsl-full-if-99-0-0 364x364 (2053999932),hsl,99,0,c,o0,39299655.44,31117678,0,364,32897591.2,214678027202308
345,,hsl-force-last-if,hsl-full-if-99-0-0 284x284 (1141616124),hsl,99,0,c,o0,20931130.39,18683922,0,284,19158898.42,27304200242262
